Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,drib_Att,drib_Succ%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
alvaro lemos,Las Palmas,35,133,42,0,2,0.0,241,7,0,4,0,2023-2024,laliga
ruben lendinez,Valencia,3,6,2,1,0,,0,0,0,0,0,2023-2024,laliga
robert lewandowski,Barcelona,47,361,502,165,54,42.6,1019,28,20,86,28,2023-2024,laliga
samuel lino,Atlético Madrid,282,509,557,107,75,53.3,3739,81,44,42,35,2023-2024,laliga
javier llabres,Mallorca,17,53,75,11,8,62.5,224,6,2,11,7,2023-2024,laliga
marcos llorente,Atlético Madrid,322,615,537,82,27,40.7,2119,40,20,28,18,2023-2024,laliga
enzo loiodice,Las Palmas,238,799,337,26,53,52.8,1451,27,4,41,42,2023-2024,laliga
david lopez,Girona,946,785,48,22,9,55.6,3308,9,0,12,2,2023-2024,laliga
diego lopez,Valencia,152,457,504,95,76,36.8,2078,59,29,64,27,2023-2024,laliga
fermin lopez,Barcelona,95,418,335,69,38,57.9,1446,28,10,51,25,2023-2024,laliga
javi lopez,Alavés,441,582,404,45,74,55.4,1896,44,11,40,20,2023-2024,laliga
unai lopez,Rayo Vallecano,340,980,371,16,39,56.4,1964,24,2,26,23,2023-2024,laliga
dion lopy,Almería,310,656,162,8,48,60.4,1705,23,2,23,15,2023-2024,laliga
anthony lozano,Getafe,6,10,17,5,4,25.0,20,0,0,6,2,2023-2024,laliga
anthony lozano,Almería,27,126,91,22,17,23.5,287,10,5,25,16,2023-2024,laliga
lucas,Cádiz,306,447,275,14,32,46.9,1130,19,3,22,18,2023-2024,laliga
jose luis gaya,Valencia,381,564,316,15,18,44.4,1839,29,5,14,7,2023-2024,laliga
jose luis morales,Villarreal,47,144,153,44,32,28.1,720,16,19,25,13,2023-2024,laliga
dodi lukebakio,Sevilla,36,193,298,67,62,48.4,1336,31,24,44,19,2023-2024,laliga
andriy lunin,Real Madrid,710,3,0,0,0,,1177,0,0,0,0,2023-2024,laliga
darwin machis,Cádiz,53,162,182,16,17,35.3,558,20,5,20,11,2023-2024,laliga
pablo maffeo,Mallorca,178,337,268,27,35,45.7,1095,33,11,36,14,2023-2024,laliga
jon magunazelaia,Real Sociedad,12,30,26,6,5,40.0,83,2,0,3,2,2023-2024,laliga
nemanja maksimovic,Getafe,321,762,309,59,17,41.2,1251,25,2,24,8,2023-2024,laliga
giorgi mamardashvili,Valencia,1211,5,0,0,0,,1932,1,1,4,0,2023-2024,laliga
wilson manafa,Granada,66,68,33,0,9,66.7,241,3,0,5,2,2023-2024,laliga
reinildo mandava,Atlético Madrid,199,228,88,9,17,47.1,563,15,1,12,1,2023-2024,laliga
aissa mandi,Villarreal,431,378,21,6,0,,1489,6,0,2,2,2023-2024,laliga
javier manquillo,Celta Vigo,177,244,93,8,8,50.0,459,6,2,16,4,2023-2024,laliga
faitout maouassa,Granada,35,41,53,5,4,25.0,190,5,2,6,1,2023-2024,laliga
marcao,Sevilla,108,123,7,1,3,33.3,542,5,0,3,0,2023-2024,laliga
oscar de marcos,Athletic Club,375,868,529,34,22,27.3,2012,40,6,15,6,2023-2024,laliga
alberto mari,Valencia,15,31,56,15,5,60.0,85,1,2,11,3,2023-2024,laliga
jose mari,Cádiz,0,19,4,0,0,,23,0,0,0,0,2023-2024,laliga
jose maria gimenez,Atlético Madrid,487,328,16,8,3,66.7,901,0,0,2,0,2023-2024,laliga
mariano,Sevilla,3,33,49,16,2,50.0,111,3,3,9,6,2023-2024,laliga
rafa marin,Alavés,711,555,45,25,5,60.0,2110,5,0,11,4,2023-2024,laliga
diego marino,Almería,32,0,0,0,0,,53,0,0,0,0,2023-2024,laliga
mika marmol,Las Palmas,1553,1302,109,12,33,51.5,5096,26,1,16,10,2023-2024,laliga
unai marrero,Real Sociedad,43,3,0,0,0,,55,0,0,0,0,2023-2024,laliga
roger marti,Cádiz,33,263,216,53,10,30.0,390,15,2,47,20,2023-2024,laliga
ivan martin,Girona,327,1060,533,58,59,66.1,3837,62,13,64,41,2023-2024,laliga
jon martin,Real Sociedad,9,1,0,0,0,,1,0,0,0,0,2023-2024,laliga
mario martin,Real Madrid,9,13,4,0,0,,18,0,0,2,0,2023-2024,laliga
arnau martinez,Girona,347,483,131,9,7,42.9,1608,14,1,16,9,2023-2024,laliga
inigo martinez,Barcelona,456,729,63,13,1,0.0,3438,22,1,3,0,2023-2024,laliga
marc martinez,Granada,107,5,0,0,0,,176,0,0,0,0,2023-2024,laliga
marvin,Las Palmas,174,416,433,50,47,40.4,1535,40,13,52,23,2023-2024,laliga
omar mascarell,Mallorca,254,616,74,7,10,80.0,926,9,0,6,8,2023-2024,laliga
jaime mata,Getafe,109,255,370,72,15,53.3,479,16,7,47,20,2023-2024,laliga
luis maximiano,Almería,1336,19,0,0,3,100.0,2214,0,0,0,0,2023-2024,laliga
borja mayoral,Getafe,51,377,352,71,43,41.9,912,29,11,69,28,2023-2024,laliga
mamadou mbaye,Cádiz,81,47,9,4,0,,83,0,0,2,0,2023-2024,laliga
hannibal mejbri,Sevilla,12,28,28,4,5,60.0,96,4,0,6,6,2023-2024,laliga
oscar melendo,Granada,65,332,118,11,23,47.8,794,19,0,22,9,2023-2024,laliga
gonzalo melero,Almería,94,357,133,28,18,38.9,919,11,3,26,13,2023-2024,laliga
memphis,Atlético Madrid,28,180,206,64,37,48.6,498,11,7,42,22,2023-2024,laliga
houboulang mendes,Almería,94,117,27,1,7,28.6,175,4,0,8,4,2023-2024,laliga
tomas mendes,Alavés,1,4,2,0,0,,1,1,0,0,1,2023-2024,laliga
brais mendez,Real Sociedad,162,851,562,63,59,40.7,1902,40,15,57,30,2023-2024,laliga
bruno mendez,Granada,341,376,88,13,7,85.7,767,4,0,9,4,2023-2024,laliga
diego mendez,Rayo Vallecano,1,2,0,0,0,,10,0,0,0,0,2023-2024,laliga
ferland mendy,Real Madrid,387,687,345,17,28,46.4,1505,21,3,20,14,2023-2024,laliga
jorge mere,Cádiz,148,143,9,3,1,100.0,237,2,0,0,1,2023-2024,laliga
mikel merino,Real Sociedad,323,948,514,76,41,58.5,1722,39,5,61,42,2023-2024,laliga
omenuke mfulu,Las Palmas,30,39,8,0,1,100.0,70,1,0,2,0,2023-2024,laliga
miguel,Alavés,1,12,9,3,0,,25,0,1,2,4,2023-2024,laliga
eder militao,Real Madrid,204,155,20,3,1,0.0,609,4,0,3,1,2023-2024,laliga
luis milla,Getafe,196,981,330,10,34,32.4,1700,26,0,26,17,2023-2024,laliga
marko milovanovic,Almería,13,56,34,13,4,25.0,59,1,1,6,4,2023-2024,laliga
oscar mingueza,Celta Vigo,598,1012,701,43,78,46.2,3490,76,9,31,26,2023-2024,laliga
ignasi miquel,Granada,1133,703,67,37,16,50.0,2198,6,1,21,4,2023-2024,laliga
rafa mir,Sevilla,11,61,67,20,6,33.3,147,2,3,9,3,2023-2024,laliga
juan miranda,Betis,439,581,371,28,19,36.8,1316,24,3,22,5,2023-2024,laliga
stefan mitrovic,Getafe,156,147,5,2,4,50.0,457,0,0,3,0,2023-2024,laliga
luka modric,Real Madrid,256,977,593,49,45,46.7,2795,57,13,12,19,2023-2024,laliga
johan mojica,Osasuna,342,604,495,29,45,37.8,1785,52,13,46,10,2023-2024,laliga
alberto moleiro,Las Palmas,109,441,453,59,116,49.1,2389,67,24,60,27,2023-2024,laliga
nahuel molina,Atlético Madrid,373,628,490,44,29,55.2,1779,43,8,35,13,2023-2024,laliga
jon moncayola,Osasuna,211,644,329,13,12,50.0,998,10,2,20,13,2023-2024,laliga
cesar montes,Almería,650,468,43,23,3,100.0,1805,5,1,7,1,2023-2024,laliga
alvaro morata,Atlético Madrid,87,246,287,123,36,47.2,693,13,17,40,31,2023-2024,laliga
alberto moreno,Villarreal,279,349,266,27,10,50.0,1033,21,2,17,3,2023-2024,laliga
gerard moreno,Villarreal,135,594,558,125,84,51.2,1591,41,23,49,53,2023-2024,laliga
jorge moreno,Osasuna,9,4,1,0,0,,0,0,0,0,0,2023-2024,laliga
ilaix moriba,Getafe,30,176,87,14,14,28.6,302,8,2,14,6,2023-2024,laliga
manu morlanes,Mallorca,177,589,212,22,29,72.4,1437,31,4,17,17,2023-2024,laliga
cristhian mosquera,Valencia,1105,841,46,15,7,85.7,2731,6,3,15,4,2023-2024,laliga
yerson mosquera,Villarreal,497,324,67,21,10,40.0,1116,8,2,5,4,2023-2024,laliga
abdul mumin,Rayo Vallecano,578,359,25,8,4,50.0,989,2,0,7,3,2023-2024,laliga
iker muniain,Athletic Club,32,256,192,24,31,41.9,659,13,4,16,11,2023-2024,laliga
aihen munoz,Real Sociedad,244,418,181,6,19,52.6,917,23,1,14,8,2023-2024,laliga
iker munoz,Osasuna,251,761,192,28,19,26.3,1114,14,3,21,4,2023-2024,laliga
javier munoz,Las Palmas,235,897,437,47,35,40.0,1571,28,4,41,24,2023-2024,laliga
vedat muriqi,Mallorca,70,486,405,116,27,48.1,617,16,8,82,34,2023-2024,laliga
nacho,Real Madrid,724,632,67,18,6,33.3,2023,10,1,7,0,2023-2024,laliga
matija nastasic,Mallorca,667,552,37,13,0,,1467,3,0,5,2,2023-2024,laliga
roberto navarro,Cádiz,144,437,491,48,116,46.6,2530,69,15,60,37,2023-2024,laliga
jesus navas,Sevilla,374,596,489,17,20,65.0,2044,39,9,21,4,2023-2024,laliga
alvaro negredo,Cádiz,3,11,19,5,2,100.0,15,0,0,3,0,2023-2024,laliga
carlos neva,Granada,795,912,310,9,19,36.8,1984,29,0,31,12,2023-2024,laliga
tanguy nianzou,Sevilla,63,115,16,3,2,100.0,261,3,0,3,2,2023-2024,laliga
saul niguez,Atlético Madrid,255,480,210,36,15,53.3,908,17,1,27,14,2023-2024,laliga
peru nolaskoain,Athletic Club,6,5,0,0,0,,1,0,0,0,0,2023-2024,laliga
randy nteka,Rayo Vallecano,34,122,131,36,17,41.2,404,7,6,18,20,2023-2024,laliga
unai nunez,Celta Vigo,1049,886,102,39,12,83.3,2799,10,2,31,5,2023-2024,laliga
rjan nyland,Sevilla,841,4,0,0,0,,1395,0,0,2,0,2023-2024,laliga
jan oblak,Atlético Madrid,1094,0,0,0,1,100.0,1789,0,0,1,1,2023-2024,laliga
brian ocampo,Cádiz,20,76,90,6,20,50.0,548,15,1,17,10,2023-2024,laliga
lucas ocampos,Sevilla,224,657,872,125,130,36.9,2887,77,35,99,56,2023-2024,laliga
alvaro odriozola,Real Sociedad,85,146,63,7,9,22.2,410,8,2,6,4,2023-2024,laliga
aingeru olabarrieta,Athletic Club,0,1,5,0,0,,26,0,0,0,0,2023-2024,laliga
olasagasti,Real Sociedad,41,109,78,15,10,70.0,214,4,4,7,6,2023-2024,laliga
samu omorodion,Alavés,38,289,282,107,57,38.6,668,17,24,89,36,2023-2024,laliga
samu omorodion,Granada,0,14,10,5,0,,7,0,0,2,0,2023-2024,laliga
aimar oroz,Osasuna,157,651,516,62,52,50.0,2079,46,9,58,42,2023-2024,laliga
eneko ortiz,Alavés,0,2,2,0,0,,17,1,0,0,0,2023-2024,laliga
asier osambela,Osasuna,1,4,4,2,0,,0,0,0,1,1,2023-2024,laliga
milutin osmajic,Cádiz,0,0,5,2,0,,1,0,0,0,0,2023-2024,laliga
aiham ousou,Cádiz,114,93,12,2,1,100.0,376,6,0,3,0,2023-2024,laliga
jesus owono,Alavés,127,3,0,0,0,,279,0,0,0,0,2023-2024,laliga
mikel oyarzabal,Real Sociedad,83,335,317,79,29,34.5,597,21,10,61,26,2023-2024,laliga
cenk ozkacar,Valencia,525,469,46,12,8,37.5,1574,8,0,4,3,2023-2024,laliga
jon pacheco,Real Sociedad,607,679,28,10,4,100.0,2126,8,0,8,2,2023-2024,laliga
isaac palazon camacho,Rayo Vallecano,232,725,705,55,87,40.2,1717,54,7,93,65,2023-2024,laliga
joaquin panichelli,Alavés,13,37,32,7,1,0.0,76,0,1,14,7,2023-2024,laliga
sokratis papastathopoulos,Betis,428,254,10,6,2,0.0,726,0,0,3,0,2023-2024,laliga
victor parada,Alavés,0,2,0,0,0,,0,0,0,1,0,2023-2024,laliga
aitor paredes,Athletic Club,915,852,41,24,3,66.7,2607,2,0,9,2,2023-2024,laliga
daniel parejo,Villarreal,538,1164,342,10,30,63.3,1919,15,1,15,23,2023-2024,laliga
pascu,Villarreal,0,3,3,0,1,100.0,1,0,0,1,0,2023-2024,laliga
gabriel paulista,Atlético Madrid,201,116,3,3,0,,500,0,0,0,1,2023-2024,laliga
gabriel paulista,Valencia,533,415,18,8,1,0.0,1619,3,0,2,1,2023-2024,laliga
nicolas paz,Real Madrid,2,17,13,0,2,0.0,125,3,0,0,0,2023-2024,laliga
alfonso pedraza,Villarreal,234,287,222,26,30,33.3,1491,36,10,12,2,2023-2024,laliga
pedri,Barcelona,171,773,427,36,38,42.1,2333,42,7,31,15,2023-2024,laliga
adria pedrosa,Sevilla,307,477,408,22,38,31.6,1475,38,9,35,23,2023-2024,laliga
pejino,Las Palmas,29,124,170,15,34,44.1,511,15,4,17,13,2023-2024,laliga
facundo pellistri,Granada,66,150,260,50,28,42.9,1015,14,13,42,20,2023-2024,laliga
inaki pena,Barcelona,313,1,0,0,0,,437,0,0,0,0,2023-2024,laliga
marcos pena,Almería,104,162,11,1,1,0.0,140,2,0,3,3,2023-2024,laliga
ruben pena,Osasuna,290,501,468,41,73,47.9,1843,43,9,45,33,2023-2024,laliga
alberto perea,Granada,1,3,4,0,1,0.0,10,0,0,0,0,2023-2024,laliga
ayoze perez,Betis,126,510,513,156,112,44.6,2436,51,41,70,51,2023-2024,laliga
carles perez,Celta Vigo,55,147,200,25,37,37.8,882,20,8,20,17,2023-2024,laliga
francisco perez,Valencia,144,362,374,43,101,39.6,1719,29,17,72,42,2023-2024,laliga
kike perez,Rayo Vallecano,76,285,155,15,33,27.3,879,10,3,30,16,2023-2024,laliga
maximo perrone,Las Palmas,457,901,144,8,24,45.8,1239,11,2,23,14,2023-2024,laliga
njegos petrovic,Granada,20,59,31,1,5,60.0,163,1,0,5,0,2023-2024,laliga
german pezzella,Betis,1028,705,53,35,6,50.0,2271,7,0,19,4,2023-2024,laliga
kamil piatkowski,Granada,185,102,15,5,1,100.0,406,1,0,7,1,2023-2024,laliga
yeremi pino,Villarreal,57,83,126,22,17,52.9,333,5,8,16,9,2023-2024,laliga
portu,Getafe,5,4,28,4,3,0.0,97,4,0,2,1,2023-2024,laliga
portu,Girona,43,183,207,55,19,21.1,809,30,10,23,15,2023-2024,laliga
jose pozo,Rayo Vallecano,2,9,5,0,0,,19,1,0,4,0,2023-2024,laliga
alejandro pozo pozo,Almería,186,340,184,11,14,7.1,758,15,3,16,4,2023-2024,laliga
benat prados,Athletic Club,156,614,233,14,19,63.2,1229,21,1,19,19,2023-2024,laliga
abdon prats,Mallorca,34,171,181,43,18,44.4,285,9,5,41,10,2023-2024,laliga
marc pubill,Almería,435,555,278,33,65,50.8,1864,42,7,33,14,2023-2024,laliga
antonio puertas,Granada,43,137,148,33,31,48.4,476,18,7,24,11,2023-2024,laliga
arnau puigmal,Almería,20,56,48,2,7,28.6,210,3,0,7,2,2023-2024,laliga
nemanja radonjic,Mallorca,18,71,98,19,33,63.6,589,8,13,13,5,2023-2024,laliga
aleksandar radovanovic,Almería,177,100,3,2,1,0.0,142,0,0,2,0,2023-2024,laliga
abdellah raihani,Atlético Madrid,0,0,1,1,0,,0,0,0,1,0,2023-2024,laliga
antonio raillo,Mallorca,743,626,76,41,2,50.0,2963,11,1,10,7,2023-2024,laliga
predrag rajkovic,Mallorca,1304,22,0,0,3,100.0,2410,0,0,1,0,2023-2024,laliga
ivan rakitic,Sevilla,169,685,412,23,20,40.0,1588,21,1,30,5,2023-2024,laliga
largie ramazani,Almería,90,251,263,59,74,41.9,1775,41,27,45,33,2023-2024,laliga
benito ramirez,Las Palmas,32,106,112,10,11,18.2,471,8,5,10,3,2023-2024,laliga
sandro ramirez,Las Palmas,68,328,515,81,54,40.7,1302,26,30,65,23,2023-2024,laliga
chris ramos,Cádiz,100,323,479,136,69,26.1,701,24,21,95,53,2023-2024,laliga
sergio ramos,Sevilla,1000,801,85,29,11,54.5,2701,10,3,13,6,2023-2024,laliga
raphinha,Barcelona,80,338,484,81,46,52.2,1418,22,23,41,8,2023-2024,laliga
andrei ratiu,Rayo Vallecano,121,157,116,18,29,44.8,729,19,8,14,7,2023-2024,laliga
raul,Osasuna,35,199,224,64,21,28.6,381,11,7,36,16,2023-2024,laliga
abderrahman rebbach,Alavés,46,102,198,36,28,35.7,763,15,18,28,12,2023-2024,laliga
pepe reina,Villarreal,73,0,0,0,0,,156,0,0,0,0,2023-2024,laliga
alex remiro,Real Sociedad,1338,15,0,0,0,,1947,0,0,2,0,2023-2024,laliga
chadi riad,Betis,871,532,27,15,0,,1926,7,0,9,2,2023-2024,laliga
diego rico,Getafe,458,900,467,6,33,33.3,1419,36,1,33,20,2023-2024,laliga
luis rioja,Alavés,150,382,619,62,71,57.7,2161,51,18,56,20,2023-2024,laliga
rodrigo riquelme,Atlético Madrid,172,302,457,85,64,37.5,2241,54,28,47,16,2023-2024,laliga
alberto risco,Getafe,5,26,34,5,4,50.0,84,2,0,6,2,2023-2024,laliga
mihailo ristic,Celta Vigo,161,266,203,8,23,30.4,1006,22,3,16,8,2023-2024,laliga
gorka rivera alonso,Getafe,3,2,1,0,0,,1,0,0,0,0,2023-2024,laliga
sergi roberto,Barcelona,112,448,179,28,6,50.0,1028,18,4,22,7,2023-2024,laliga
lucas robertone,Almería,405,975,316,17,21,38.1,2061,27,4,27,16,2023-2024,laliga
marc roca,Betis,333,858,229,23,21,52.4,2096,22,6,19,18,2023-2024,laliga
sergio rodelas,Granada,10,19,24,6,6,33.3,74,3,1,8,1,2023-2024,laliga
rodri,Betis,98,325,299,43,57,42.1,1607,30,14,28,18,2023-2024,laliga
alvaro rodriguez,Real Madrid,2,1,0,0,2,100.0,0,1,0,1,1,2023-2024,laliga
oscar rodriguez arnaiz,Getafe,56,287,259,30,31,45.2,757,24,4,35,12,2023-2024,laliga
damian rodriguez,Celta Vigo,42,132,54,1,0,,239,4,1,1,2,2023-2024,laliga
dani rodriguez,Mallorca,178,636,524,44,79,41.8,1991,47,9,55,60,2023-2024,laliga
guido rodriguez,Betis,360,747,156,19,14,71.4,1129,13,1,20,17,2023-2024,laliga
kirian rodriguez,Las Palmas,712,2088,560,19,37,70.3,4802,45,0,49,48,2023-2024,laliga
miguel rodriguez,Celta Vigo,16,61,97,6,17,17.6,430,12,3,4,4,2023-2024,laliga
rodrygo,Real Madrid,50,414,905,206,147,40.8,4344,106,84,72,30,2023-2024,laliga
carlos romero,Villarreal,78,70,55,7,6,50.0,257,3,1,5,2,2023-2024,laliga
isaac romero,Sevilla,35,143,202,63,31,41.9,657,12,14,42,9,2023-2024,laliga
luka romero,Almería,39,118,71,5,16,43.8,341,12,1,20,9,2023-2024,laliga
oriol romeu,Barcelona,148,615,161,4,5,80.0,1245,25,0,9,8,2023-2024,laliga
unai ropero,Alavés,1,1,5,1,2,0.0,6,0,0,0,0,2023-2024,laliga
vitor roque,Barcelona,11,43,74,22,15,26.7,334,6,6,11,8,2023-2024,laliga
antonio rudiger,Real Madrid,1000,964,65,25,3,33.3,4149,10,1,4,2,2023-2024,laliga
javier rueda garcia,Celta Vigo,6,8,3,0,0,,4,1,0,1,0,2023-2024,laliga
aitor ruibal,Betis,232,318,209,25,45,60.0,1016,15,9,19,9,2023-2024,laliga
sergio ruiz,Granada,486,927,199,26,54,42.6,2665,24,6,37,15,2023-2024,laliga
youssouf sabaly,Betis,250,340,178,14,23,52.2,1089,22,2,18,13,2023-2024,laliga
umar sadiq,Real Sociedad,17,147,206,60,49,63.3,427,11,10,49,39,2023-2024,laliga
pablo saenz,Granada,3,2,3,1,0,,11,0,0,0,0,2023-2024,laliga
kike salas,Sevilla,554,570,122,33,8,0.0,1105,3,1,10,8,2023-2024,laliga
salvi,Rayo Vallecano,1,9,4,0,1,100.0,47,2,0,0,2,2023-2024,laliga
diadie samassekou,Cádiz,16,37,9,0,2,100.0,110,4,0,2,0,2023-2024,laliga
fede san emeterio,Cádiz,20,41,6,1,1,0.0,68,0,0,1,0,2023-2024,laliga
oihan sancet,Athletic Club,67,497,516,83,56,46.4,2121,68,14,78,43,2023-2024,laliga
ricard sanchez,Granada,395,534,417,39,34,55.9,1929,35,4,37,15,2023-2024,laliga
antonio sanchez,Mallorca,159,356,231,31,26,53.8,1014,26,5,41,27,2023-2024,laliga
juanlu sanchez,Sevilla,281,357,317,20,51,49.0,1373,21,7,21,4,2023-2024,laliga
manu sanchez,Celta Vigo,332,473,310,23,28,39.3,1490,25,5,32,11,2023-2024,laliga
jesus santiago,Getafe,47,148,51,8,8,37.5,311,4,1,9,4,2023-2024,laliga
paco sanz,Almería,11,4,0,0,0,,11,0,0,1,0,2023-2024,laliga
stefan savic,Atlético Madrid,595,533,38,10,8,100.0,2334,6,0,5,0,2023-2024,laliga
savio,Girona,169,486,878,158,236,44.1,5124,93,80,98,49,2023-2024,laliga
aleksandar sedlar,Alavés,277,204,18,6,3,66.7,794,4,0,3,2,2023-2024,laliga
andre silva,Real Sociedad,13,99,128,25,23,26.1,242,5,4,17,18,2023-2024,laliga
rui silva,Betis,1012,5,0,0,1,100.0,1563,0,0,0,0,2023-2024,laliga
giuliano simeone,Alavés,43,80,137,27,22,40.9,513,8,5,15,9,2023-2024,laliga
unai simon,Athletic Club,1293,8,0,0,0,,2165,0,0,0,0,2023-2024,laliga
daley sinkgraven,Las Palmas,90,181,49,1,3,0.0,285,4,0,3,2,2023-2024,laliga
jailson siqueira,Celta Vigo,238,330,49,6,10,60.0,1358,12,1,9,9,2023-2024,laliga
antonio sivera,Alavés,1157,28,0,0,0,,2069,0,0,3,0,2023-2024,laliga
ruben sobrino,Cádiz,162,346,279,38,41,39.0,979,26,5,39,28,2023-2024,laliga
alex sola,Alavés,110,218,316,48,75,57.3,1300,24,12,31,17,2023-2024,laliga
alex sola,Real Sociedad,5,13,3,0,0,,31,1,0,0,1,2023-2024,laliga
jhon solis,Girona,59,178,58,5,12,50.0,509,8,0,10,11,2023-2024,laliga
david soria,Getafe,1386,7,0,0,0,,2528,1,1,4,0,2023-2024,laliga
alberto soro,Granada,0,1,4,1,0,,0,0,0,1,0,2023-2024,laliga
hugo sotelo,Celta Vigo,89,377,195,8,14,64.3,826,15,2,11,12,2023-2024,laliga
boubakary soumare,Sevilla,396,876,160,5,31,67.7,1913,15,2,31,14,2023-2024,laliga
djibril sow,Sevilla,159,479,207,33,8,62.5,1174,17,0,23,3,2023-2024,laliga
caglar soyuncu,Atlético Madrid,47,48,3,1,1,100.0,150,2,1,0,2,2023-2024,laliga
carl starfelt,Celta Vigo,847,459,32,17,1,0.0,1142,2,1,6,1,2023-2024,laliga
jrgen strand larsen,Celta Vigo,69,472,471,165,74,39.2,975,24,26,115,50,2023-2024,laliga
cristhian stuani,Girona,34,90,94,47,5,20.0,119,1,3,17,3,2023-2024,laliga
alex suarez,Las Palmas,713,1019,132,16,16,68.8,2044,15,0,16,11,2023-2024,laliga
damian suarez,Getafe,197,387,195,12,21,42.9,743,11,4,19,6,2023-2024,laliga
denis suarez,Villarreal,21,59,35,5,10,50.0,269,1,1,3,2,2023-2024,laliga
suso,Sevilla,131,424,522,29,48,56.3,1705,39,7,37,22,2023-2024,laliga
max svensson,Osasuna,0,0,2,2,0,,0,0,0,1,0,2023-2024,laliga
williot swedberg,Celta Vigo,22,68,87,23,14,50.0,273,6,4,10,10,2023-2024,laliga
mamadou sylla,Alavés,3,6,4,0,1,0.0,10,0,0,1,1,2023-2024,laliga
alexander srloth,Villarreal,61,326,417,150,72,41.7,1104,35,29,97,61,2023-2024,laliga
yassin tallal,Getafe,0,1,2,0,0,,11,0,0,0,0,2023-2024,laliga
renato tapia,Celta Vigo,318,503,140,13,39,69.2,1057,13,0,20,10,2023-2024,laliga
cesar tarrega,Valencia,6,1,0,0,0,,0,0,0,0,0,2023-2024,laliga
marciano tchami,Almería,2,17,9,0,0,,24,1,0,1,1,2023-2024,laliga
aurelien tchouameni,Real Madrid,539,985,211,20,13,46.2,3569,41,1,13,12,2023-2024,laliga
nahuel tenaglia,Alavés,275,251,85,13,14,50.0,1020,10,1,6,5,2023-2024,laliga
marcandre ter stegen,Barcelona,1068,13,0,0,0,,2503,0,0,1,0,2023-2024,laliga
ramon terrats,Villarreal,108,299,158,12,25,44.0,843,13,3,12,11,2023-2024,laliga
kieran tierney,Real Sociedad,297,552,214,10,17,41.2,1177,21,2,13,3,2023-2024,laliga
raul de tomas,Rayo Vallecano,33,226,183,58,44,45.5,372,5,4,44,27,2023-2024,laliga
pablo torre,Girona,68,260,195,24,19,31.6,909,18,4,17,13,2023-2024,laliga
raul torrente,Granada,580,321,15,9,1,0.0,1422,1,1,1,1,2023-2024,laliga
ferran torres,Barcelona,42,237,309,56,24,41.7,789,21,15,35,13,2023-2024,laliga
oliver torres,Sevilla,169,555,326,26,24,45.8,1296,15,5,27,24,2023-2024,laliga
lucas torro,Osasuna,223,551,214,35,8,75.0,555,7,1,14,10,2023-2024,laliga
bertrand traore,Villarreal,37,110,163,24,27,29.6,836,15,7,16,6,2023-2024,laliga
hamari traore,Real Sociedad,444,950,356,18,27,59.3,2188,31,4,23,9,2023-2024,laliga
oscar trejo,Rayo Vallecano,76,546,411,51,85,38.8,1054,24,10,45,60,2023-2024,laliga
manu trigueros,Villarreal,50,91,60,5,1,0.0,179,4,2,5,4,2023-2024,laliga
viktor tsyhankov,Girona,161,443,567,104,53,41.5,2078,50,31,45,35,2023-2024,laliga
benat turrientes,Real Sociedad,178,518,200,11,43,48.8,1387,23,2,26,14,2023-2024,laliga
enes unal,Getafe,7,18,25,6,4,50.0,78,2,0,2,1,2023-2024,laliga
myrto uzuni,Granada,64,219,244,91,27,48.1,592,13,10,46,34,2023-2024,laliga
oscar valentin,Rayo Vallecano,401,1032,162,18,13,53.8,1937,24,1,33,10,2023-2024,laliga
martin valjent,Mallorca,670,556,111,15,3,33.3,1812,12,1,14,2,2023-2024,laliga
jesus vallejo,Granada,44,51,3,0,1,100.0,157,0,0,2,0,2023-2024,laliga
alvaro valles,Las Palmas,1985,73,0,0,1,100.0,3266,0,0,2,0,2023-2024,laliga
federico valverde,Real Madrid,384,1382,708,69,44,50.0,5027,102,15,28,12,2023-2024,laliga
siebe van der heyden,Mallorca,70,59,9,3,0,,112,2,0,0,0,2023-2024,laliga
jose luis garcia vaya,Valencia,539,1460,476,14,26,46.2,2629,31,3,16,21,2023-2024,laliga
borja vazquez,Cádiz,2,1,2,0,0,,5,0,0,0,0,2023-2024,laliga
jesus vazquez,Valencia,121,142,137,14,20,30.0,477,14,0,19,13,2023-2024,laliga
kevin vazquez,Celta Vigo,140,253,70,3,9,33.3,358,6,0,6,1,2023-2024,laliga
lucas vazquez,Real Madrid,327,498,466,68,47,51.1,1454,22,12,18,15,2023-2024,laliga
gabriel veiga,Celta Vigo,0,4,3,0,1,0.0,4,0,0,1,1,2023-2024,laliga
alejo veliz,Sevilla,2,6,6,2,0,,0,0,0,3,0,2023-2024,laliga
arthur vermeeren,Atlético Madrid,25,73,20,1,1,0.0,128,0,0,6,2,2023-2024,laliga
mikel vesga,Athletic Club,201,645,196,22,12,16.7,1002,13,1,18,11,2023-2024,laliga
carlos vicente,Alavés,63,172,268,41,39,38.5,541,8,10,39,11,2023-2024,laliga
nacho vidal,Osasuna,20,21,21,4,2,50.0,32,1,0,1,2,2023-2024,laliga
nacho vidal,Mallorca,60,120,82,14,12,16.7,247,3,2,5,2,2023-2024,laliga
