nombre,club_actual,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,temporada,liga
marcao,sevilla,1,1,0,100.0,2,2,3,3,0,2022-2023,laliga
agustin marchesin,celta vigo,0,0,0,0.0,0,0,0,0,0,2022-2023,laliga
oscar de marcos,athletic club,34,22,11,52.6,67,33,42,6,36,2022-2023,laliga
alberto mari,valencia,0,0,0,0.0,0,0,0,0,0,2022-2023,laliga
jose mari,cadiz,12,3,1,62.5,16,7,3,1,2,2022-2023,laliga
jose maria gimenez,atletico madrid,28,14,1,68.6,43,25,37,17,20,2022-2023,laliga
mariano,real madrid,0,1,0,,1,0,1,0,1,2022-2023,laliga
pablo marin,real sociedad,5,4,1,28.6,10,5,1,0,1,2022-2023,laliga
diego marino,almeria,0,0,0,,0,0,0,0,0,2022-2023,laliga
roger marti,elche,3,2,0,20.0,5,2,4,0,4,2022-2023,laliga
roger marti,cadiz,2,3,1,12.5,6,4,7,0,7,2022-2023,laliga
ander martin,real sociedad,1,1,0,25.0,2,2,0,0,0,2022-2023,laliga
andres martin,rayo vallecano,2,1,1,60.0,4,2,2,0,2,2022-2023,laliga
carlos martin,atletico madrid,0,2,0,66.7,2,2,0,0,0,2022-2023,laliga
ivan martin,girona,4,4,1,34.8,9,7,12,0,12,2022-2023,laliga
arnau martinez,girona,41,19,9,44.7,69,45,44,10,34,2022-2023,laliga
inigo martinez,athletic club,11,7,0,66.7,18,8,17,11,6,2022-2023,laliga
roger martinez,espanyol,0,0,0,,0,0,0,0,0,2022-2023,laliga
omar mascarell,elche,32,19,2,48.4,53,26,51,19,32,2022-2023,laliga
jordi masip,valladolid,0,0,0,0.0,0,0,0,0,0,2022-2023,laliga
jaime mata,getafe,4,5,4,31.8,13,10,7,2,5,2022-2023,laliga
borja mayoral,getafe,7,2,0,16.1,9,4,18,0,18,2022-2023,laliga
mamadou mbaye,cadiz,7,3,0,75.0,10,7,10,8,2,2022-2023,laliga
fernando medrano,celta vigo,2,0,0,100.0,2,1,0,0,0,2022-2023,laliga
gonzalo melero,almeria,9,18,5,28.2,32,16,23,2,21,2022-2023,laliga
memphis,atletico madrid,0,0,1,0.0,1,0,0,0,0,2022-2023,laliga
memphis,barcelona,1,0,0,0.0,1,1,0,0,0,2022-2023,laliga
houboulang mendes,almeria,16,3,0,40.7,19,11,12,2,10,2022-2023,laliga
brais mendez,real sociedad,18,30,10,37.5,58,34,27,3,24,2022-2023,laliga
diego mendez,rayo vallecano,0,0,0,,0,0,0,0,0,2022-2023,laliga
ferland mendy,real madrid,14,6,1,60.0,21,12,7,2,5,2022-2023,laliga
jorge mere,cadiz,9,2,0,62.5,11,7,9,6,3,2022-2023,laliga
mikel merino,real sociedad,28,33,16,50.0,77,49,38,8,30,2022-2023,laliga
roque mesa,valladolid,16,10,1,31.6,27,15,16,4,12,2022-2023,laliga
eder militao,real madrid,25,18,3,78.8,46,32,67,39,28,2022-2023,laliga
luis milla,getafe,21,18,9,43.2,48,30,13,1,12,2022-2023,laliga
pere milla,elche,18,8,5,34.1,31,20,18,3,15,2022-2023,laliga
marko milovanovic,almeria,0,0,0,,0,0,0,0,0,2022-2023,laliga
oscar mingueza,celta vigo,27,9,1,78.1,37,21,10,4,6,2022-2023,laliga
rafa mir,sevilla,2,4,2,40.0,8,2,5,1,4,2022-2023,laliga
juan miranda,betis,16,6,1,48.3,23,16,20,7,13,2022-2023,laliga
stefan mitrovic,getafe,12,2,0,63.6,14,6,12,10,2,2022-2023,laliga
luka modric,real madrid,6,6,7,40.0,19,9,15,5,10,2022-2023,laliga
johan mojica,villarreal,9,3,1,55.6,13,9,8,3,5,2022-2023,laliga
johan mojica,elche,5,1,0,66.7,6,3,3,2,1,2022-2023,laliga
nahuel molina,atletico madrid,38,18,13,42.9,69,43,38,7,31,2022-2023,laliga
jon moncayola,osasuna,24,22,9,39.5,55,39,37,5,32,2022-2023,laliga
monchu,valladolid,20,21,9,41.3,50,29,28,11,17,2022-2023,laliga
cesar montes,espanyol,10,7,0,55.6,17,9,19,12,7,2022-2023,laliga
gonzalo montiel,sevilla,12,14,0,51.7,26,15,25,7,18,2022-2023,laliga
martin montoya,betis,9,4,0,83.3,13,8,6,1,5,2022-2023,laliga
alvaro morata,atletico madrid,4,8,4,37.5,16,11,11,3,8,2022-2023,laliga
jon morcillo,athletic club,1,0,0,0.0,1,0,0,0,0,2022-2023,laliga
alberto moreno,villarreal,10,10,3,45.8,23,12,12,1,11,2022-2023,laliga
alex moreno,betis,19,10,0,50.0,29,22,17,4,13,2022-2023,laliga
diego moreno,osasuna,2,2,0,37.5,4,4,7,4,3,2022-2023,laliga
gerard moreno,villarreal,0,6,5,50.0,11,6,6,2,4,2022-2023,laliga
tete morente,elche,18,13,2,41.7,33,21,23,3,20,2022-2023,laliga
ilaix moriba,valencia,14,17,4,58.3,35,16,11,1,10,2022-2023,laliga
manu morlanes,villarreal,2,1,0,100.0,3,2,3,2,1,2022-2023,laliga
manu morlanes,mallorca,12,8,2,54.2,22,9,10,5,5,2022-2023,laliga
loren moron,betis,0,1,1,,2,2,0,0,0,2022-2023,laliga
cristhian mosquera,valencia,3,1,0,80.0,4,2,1,0,1,2022-2023,laliga
abdul mumin,rayo vallecano,5,6,0,42.9,11,9,13,5,8,2022-2023,laliga
iker muniain,athletic club,7,11,3,35.3,21,16,10,1,9,2022-2023,laliga
aihen munoz,real sociedad,17,17,4,46.8,38,23,26,5,21,2022-2023,laliga
iker munoz,osasuna,0,1,0,0.0,1,0,2,1,1,2022-2023,laliga
pablo munoz,rayo vallecano,0,0,0,0.0,0,0,0,0,0,2022-2023,laliga
vedat muriqi,mallorca,4,7,1,23.1,12,7,19,7,12,2022-2023,laliga
yunus musah,valencia,17,23,8,66.7,48,35,20,1,19,2022-2023,laliga
francisco mwepu,cadiz,0,1,0,,1,0,0,0,0,2022-2023,laliga
nacho,real madrid,17,5,2,41.4,24,16,11,6,5,2022-2023,laliga
juanjo narvaez,valladolid,1,0,0,100.0,1,1,2,0,2,2022-2023,laliga
matija nastasic,mallorca,7,1,2,50.0,10,8,11,4,7,2022-2023,laliga
roberto navarro,real sociedad,4,0,1,50.0,5,4,7,0,7,2022-2023,laliga
jesus navas,sevilla,8,3,8,50.0,19,12,18,7,11,2022-2023,laliga
alvaro negredo,cadiz,1,2,2,100.0,5,4,4,1,3,2022-2023,laliga
tanguy nianzou,sevilla,10,9,1,72.7,20,15,8,5,3,2022-2023,laliga
saul niguez,atletico madrid,18,18,6,59.5,42,27,27,5,22,2022-2023,laliga
fernando nino,villarreal,0,0,0,,0,0,0,0,0,2022-2023,laliga
randy nteka,elche,7,6,2,18.2,15,10,15,3,12,2022-2023,laliga
randy nteka,rayo vallecano,2,2,0,100.0,4,2,2,0,2,2022-2023,laliga
unai nunez,celta vigo,29,15,3,52.9,47,35,27,17,10,2022-2023,laliga
jan oblak,atletico madrid,0,0,0,,0,0,0,0,0,2022-2023,laliga
brian ocampo,cadiz,12,5,1,38.1,18,15,13,0,13,2022-2023,laliga
lucas ocampos,sevilla,9,9,4,25.8,22,14,17,2,15,2022-2023,laliga
alvaro odriozola,real madrid,0,0,0,,0,0,0,0,0,2022-2023,laliga
olasagasti,real sociedad,1,2,1,50.0,4,4,2,0,2,2022-2023,laliga
lucas olaza,valladolid,12,10,2,65.4,24,14,20,8,12,2022-2023,laliga
brian olivan,espanyol,30,12,5,65.4,47,27,26,6,20,2022-2023,laliga
lucas oliveira rosa,valladolid,23,10,6,60.0,39,18,12,2,10,2022-2023,laliga
aimar oroz,osasuna,8,10,8,26.7,26,14,24,1,23,2022-2023,laliga
pedro ortiz,sevilla,0,0,0,,0,0,0,0,0,2022-2023,laliga
mikel oyarzabal,real sociedad,5,3,5,26.3,13,7,14,4,10,2022-2023,laliga
cenk ozkacar,valencia,17,10,0,73.7,27,20,14,2,12,2022-2023,laliga
fernando pacheco,almeria,0,0,0,,0,0,0,0,0,2022-2023,laliga
fernando pacheco,espanyol,0,0,0,0.0,0,0,0,0,0,2022-2023,laliga
jon pacheco,real sociedad,10,6,0,60.0,16,10,9,6,3,2022-2023,laliga
goncalo paciencia,celta vigo,0,5,3,28.6,8,5,9,1,8,2022-2023,laliga
helibelton palacios,elche,21,15,2,73.1,38,20,26,12,14,2022-2023,laliga
isaac palazon camacho,rayo vallecano,11,23,11,36.4,45,30,42,3,39,2022-2023,laliga
aitor paredes,athletic club,4,2,1,54.5,7,6,11,7,4,2022-2023,laliga
daniel parejo,villarreal,32,23,16,40.0,71,40,40,12,28,2022-2023,laliga
moises parra gutierrez,getafe,0,1,0,,1,0,0,0,0,2022-2023,laliga
raul parra,cadiz,4,0,0,44.4,4,2,5,3,2,2022-2023,laliga
pascu,villarreal,0,0,0,,0,0,0,0,0,2022-2023,laliga
javier pastore,elche,0,0,0,,0,0,0,0,0,2022-2023,laliga
gabriel paulista,valencia,13,4,0,68.4,17,9,22,14,8,2022-2023,laliga
alfonso pedraza,villarreal,20,10,5,65.5,35,26,19,1,18,2022-2023,laliga
pedri,barcelona,15,17,7,28.9,39,22,27,0,27,2022-2023,laliga
adria pedrosa,espanyol,5,0,0,57.1,5,1,1,1,0,2022-2023,laliga
inaki pena,barcelona,0,0,0,,0,0,0,0,0,2022-2023,laliga
ruben pena,osasuna,10,18,4,48.8,32,18,23,8,15,2022-2023,laliga
alberto perea,cadiz,2,0,0,,2,0,2,0,2,2022-2023,laliga
ayoze perez,betis,9,16,6,25.0,31,15,22,0,22,2022-2023,laliga
carles perez,celta vigo,12,17,10,33.3,39,23,29,3,26,2022-2023,laliga
francisco perez,valencia,1,0,0,0.0,1,1,0,0,0,2022-2023,laliga
kike perez,valladolid,30,32,5,36.8,67,33,26,7,19,2022-2023,laliga
lucas perez,cadiz,2,1,0,33.3,3,2,2,0,2,2022-2023,laliga
luis perez,valladolid,26,12,6,71.1,44,24,13,4,9,2022-2023,laliga
german pezzella,betis,32,9,0,68.4,41,28,32,15,17,2022-2023,laliga
ronael pierregabriel,espanyol,12,4,1,45.5,17,9,5,2,3,2022-2023,laliga
yeremi pino,villarreal,25,20,17,37.5,62,38,41,4,37,2022-2023,laliga
gerard pique,barcelona,1,4,0,100.0,5,4,2,1,1,2022-2023,laliga
oscar plano,valladolid,9,17,14,32.4,40,25,26,2,24,2022-2023,laliga
gonzalo plata,valladolid,31,24,11,32.9,66,35,40,0,40,2022-2023,laliga
ezequiel ponce,elche,0,6,3,0.0,9,7,6,1,5,2022-2023,laliga
francisco portillo,almeria,4,5,4,18.8,13,6,7,1,6,2022-2023,laliga
portu,getafe,14,10,4,42.9,28,21,23,3,20,2022-2023,laliga
jose pozo,rayo vallecano,0,2,0,,2,2,0,0,0,2022-2023,laliga
manuel pozo,valladolid,0,0,0,,0,0,2,0,2,2022-2023,laliga
alejandro pozo pozo,almeria,17,17,3,50.9,37,19,30,5,25,2022-2023,laliga
abdon prats,mallorca,1,0,0,,1,0,5,0,5,2022-2023,laliga
javi puado,espanyol,12,5,3,42.9,20,11,12,2,10,2022-2023,laliga
arnau puigmal,almeria,10,7,5,70.6,22,14,7,0,7,2022-2023,laliga
domingos quina,elche,2,1,0,33.3,3,2,5,0,5,2022-2023,laliga
ruben quintanilla,mallorca,0,0,0,,0,0,1,0,1,2022-2023,laliga
antonio raillo,mallorca,23,11,0,66.7,34,21,38,29,9,2022-2023,laliga
predrag rajkovic,mallorca,0,0,0,0.0,0,0,0,0,0,2022-2023,laliga
ivan rakitic,sevilla,10,18,9,47.5,37,26,21,1,20,2022-2023,laliga
largie ramazani,almeria,6,3,6,29.6,15,9,11,0,11,2022-2023,laliga
chris ramos,cadiz,2,7,3,36.4,12,9,8,3,5,2022-2023,laliga
raphinha,barcelona,10,7,12,35.5,29,19,33,1,32,2022-2023,laliga
sergio reguilon,atletico madrid,5,2,0,71.4,7,5,3,0,3,2022-2023,laliga
pepe reina,villarreal,0,0,0,0.0,0,0,0,0,0,2022-2023,laliga
reinier,girona,7,3,2,25.0,12,10,6,0,6,2022-2023,laliga
karim rekik,sevilla,8,3,0,80.0,11,5,12,5,7,2022-2023,laliga
alex remiro,real sociedad,1,0,0,33.3,1,1,0,0,0,2022-2023,laliga
alejandro revuelta montero,getafe,0,0,0,,0,0,0,0,0,2022-2023,laliga
chadi riad,barcelona,0,0,0,,0,0,0,0,0,2022-2023,laliga
nico ribaudo,espanyol,5,9,4,36.7,18,13,19,1,18,2022-2023,laliga
diego rico,real sociedad,17,11,7,44.4,35,21,18,5,13,2022-2023,laliga
rodrigo riquelme,girona,8,8,4,25.7,20,8,16,0,16,2022-2023,laliga
sergi roberto,barcelona,12,6,4,38.9,22,15,15,7,8,2022-2023,laliga
lucas robertone,almeria,20,21,9,43.8,50,28,45,7,38,2022-2023,laliga
joel roca,girona,2,0,0,40.0,2,2,1,1,0,2022-2023,laliga
enzo roco,elche,23,10,0,62.5,33,13,22,15,7,2022-2023,laliga
rodri,betis,5,9,2,47.1,16,11,10,0,10,2022-2023,laliga
alvaro rodriguez,real madrid,1,0,1,100.0,2,1,0,0,0,2022-2023,laliga
angel rodriguez,mallorca,0,1,0,0.0,1,1,3,0,3,2022-2023,laliga
oscar rodriguez arnaiz,celta vigo,12,15,5,46.4,32,25,16,2,14,2022-2023,laliga
dani rodriguez,mallorca,18,22,2,45.7,42,23,31,8,23,2022-2023,laliga
guido rodriguez,betis,59,50,6,53.5,115,75,58,14,44,2022-2023,laliga
miguel rodriguez,celta vigo,4,3,0,36.4,7,5,6,0,6,2022-2023,laliga
rodrygo,real madrid,3,7,7,17.4,17,10,23,0,23,2022-2023,laliga
leo roman,mallorca,0,0,0,,0,0,0,0,0,2022-2023,laliga
ivan romero,sevilla,0,0,0,,0,0,0,0,0,2022-2023,laliga
oriol romeu,girona,36,26,8,51.0,70,38,48,10,38,2022-2023,laliga
ruben,espanyol,18,9,3,69.0,30,15,14,4,10,2022-2023,laliga
antonio rudiger,real madrid,12,5,1,60.9,18,16,23,13,10,2022-2023,laliga
aitor ruibal,betis,35,9,3,53.4,47,29,17,2,15,2022-2023,laliga
victor ruiz,betis,3,2,0,100.0,5,3,10,7,3,2022-2023,laliga
geronimo rulli,villarreal,0,0,0,,0,0,1,0,1,2022-2023,laliga
franco russo,mallorca,2,0,0,0.0,2,1,5,0,5,2022-2023,laliga
youssouf sabaly,betis,29,14,2,66.7,45,23,35,8,27,2022-2023,laliga
umar sadiq,almeria,0,0,0,0.0,0,0,2,0,2,2022-2023,laliga
umar sadiq,real sociedad,0,0,1,0.0,1,1,2,0,2,2022-2023,laliga
samuel saiz,girona,0,2,0,50.0,2,2,3,0,3,2022-2023,laliga
kike salas,sevilla,1,0,0,,1,1,4,3,1,2022-2023,laliga
salvi,rayo vallecano,5,5,3,25.0,13,8,0,0,0,2022-2023,laliga
fede san emeterio,cadiz,23,16,2,47.8,41,22,34,14,20,2022-2023,laliga
oihan sancet,athletic club,2,19,6,29.7,27,16,10,0,10,2022-2023,laliga
antonio sanchez,mallorca,13,4,2,29.4,19,8,18,0,18,2022-2023,laliga
ivan sanchez,valladolid,8,8,4,37.0,20,14,14,1,13,2022-2023,laliga
javi sanchez,valladolid,27,15,1,65.4,43,26,32,22,10,2022-2023,laliga
manu sanchez,osasuna,35,9,7,52.4,51,35,33,5,28,2022-2023,laliga
esteban saveljich,rayo vallecano,0,0,0,,0,0,0,0,0,2022-2023,laliga
stefan savic,atletico madrid,29,7,3,66.7,39,26,17,8,9,2022-2023,laliga
haris seferovic,celta vigo,1,4,1,37.5,6,3,7,1,6,2022-2023,laliga
jaime seoane,getafe,3,4,3,25.0,10,4,7,3,4,2022-2023,laliga
david silva,real sociedad,11,18,7,57.9,36,21,17,2,15,2022-2023,laliga
rui silva,betis,4,0,0,100.0,4,1,0,0,0,2022-2023,laliga
simo,espanyol,3,0,0,66.7,3,1,5,4,1,2022-2023,laliga
unai simon,athletic club,2,0,0,100.0,2,0,1,0,1,2022-2023,laliga
ruben sobrino,cadiz,29,17,9,41.1,55,37,33,3,30,2022-2023,laliga
alex sola,real sociedad,14,3,1,70.0,18,9,7,2,5,2022-2023,laliga
augusto solari,celta vigo,6,3,1,27.3,10,6,5,0,5,2022-2023,laliga
carlos soler,valencia,0,1,1,66.7,2,0,1,0,1,2022-2023,laliga
david soria,getafe,0,0,0,0.0,0,0,0,0,0,2022-2023,laliga
hugo sotelo,celta vigo,0,0,0,,0,0,0,0,0,2022-2023,laliga
dyego sousa,almeria,5,4,1,80.0,10,6,4,2,2,2022-2023,laliga
vinicius souza,espanyol,41,45,13,55.9,99,66,31,14,17,2022-2023,laliga
jrgen strand larsen,celta vigo,3,5,7,23.3,15,7,14,5,9,2022-2023,laliga
cristhian stuani,girona,2,7,4,35.7,13,6,10,0,10,2022-2023,laliga
damian suarez,getafe,23,19,7,54.2,49,33,40,0,40,2022-2023,laliga
denis suarez,espanyol,12,12,2,28.9,26,20,11,1,10,2022-2023,laliga
mario suarez,rayo vallecano,0,0,0,,0,0,1,0,1,2022-2023,laliga
suso,sevilla,5,7,4,45.5,16,10,7,1,6,2022-2023,laliga
williot swedberg,celta vigo,1,0,2,,3,1,2,0,2,2022-2023,laliga
alexander srloth,real sociedad,3,6,9,50.0,18,9,15,1,14,2022-2023,laliga
renato tapia,celta vigo,21,21,5,48.6,47,25,29,11,18,2022-2023,laliga
aurelien tchouameni,real madrid,23,36,5,60.5,64,40,20,6,14,2022-2023,laliga
alex telles,sevilla,15,6,0,52.0,21,13,17,5,12,2022-2023,laliga
marcandre ter stegen,barcelona,0,0,0,,0,0,0,0,0,2022-2023,laliga
ramon terrats,villarreal,3,8,4,52.9,15,10,11,4,7,2022-2023,laliga
ramon terrats,girona,1,3,0,33.3,4,2,6,2,4,2022-2023,laliga
raul de tomas,rayo vallecano,0,1,2,33.3,3,2,4,0,4,2022-2023,laliga
pablo torre,barcelona,0,1,1,50.0,2,1,1,0,1,2022-2023,laliga
david torres,valladolid,0,1,0,100.0,1,1,4,2,2,2022-2023,laliga
ferran torres,barcelona,4,5,4,25.0,13,7,11,2,9,2022-2023,laliga
oliver torres,sevilla,12,13,14,30.5,39,23,26,5,21,2022-2023,laliga
pau torres,villarreal,25,13,5,63.9,43,25,36,27,9,2022-2023,laliga
roberto torres,osasuna,0,0,0,,0,0,0,0,0,2022-2023,laliga
lucas torro,osasuna,28,15,5,42.9,48,32,24,3,21,2022-2023,laliga
nabil touaizi,espanyol,0,0,0,,0,0,0,0,0,2022-2023,laliga
oscar trejo,rayo vallecano,12,23,13,20.5,48,32,31,3,28,2022-2023,laliga
manu trigueros,villarreal,9,5,6,40.9,20,14,9,2,7,2022-2023,laliga
viktor tsyhankov,girona,5,1,2,7.1,8,8,13,2,11,2022-2023,laliga
benat turrientes,real sociedad,3,0,0,20.0,3,3,2,0,2,2022-2023,laliga
enes unal,getafe,5,19,2,28.0,26,14,19,2,17,2022-2023,laliga
oscar urena,girona,2,2,0,66.7,4,2,2,0,2,2022-2023,laliga
oscar valentin,rayo vallecano,29,50,13,38.0,92,51,60,9,51,2022-2023,laliga
martin valjent,mallorca,22,12,1,67.9,35,27,39,21,18,2022-2023,laliga
jesus vallejo,real madrid,0,0,0,,0,0,0,0,0,2022-2023,laliga
manu vallejo,girona,1,2,1,16.7,4,1,2,0,2,2022-2023,laliga
federico valverde,real madrid,14,11,6,50.0,31,20,31,4,27,2022-2023,laliga
jesus vazquez,valencia,9,1,3,54.5,13,8,4,0,4,2022-2023,laliga
kevin vazquez,celta vigo,5,7,1,66.7,13,8,4,1,3,2022-2023,laliga
lucas vazquez,real madrid,22,10,2,71.4,34,23,10,0,10,2022-2023,laliga
gabriel veiga,celta vigo,14,25,4,30.8,43,19,30,3,27,2022-2023,laliga
unai vencedor paris,athletic club,0,3,0,16.7,3,1,5,0,5,2022-2023,laliga
gonzalo verdu,elche,8,2,0,50.0,10,5,8,6,2,2022-2023,laliga
mikel vesga,athletic club,21,31,5,36.8,57,35,39,8,31,2022-2023,laliga
aleix vidal,espanyol,6,3,2,18.2,11,5,21,2,19,2022-2023,laliga
nacho vidal,osasuna,16,6,5,53.1,27,14,17,4,13,2022-2023,laliga
toni villa,valladolid,2,3,1,44.4,6,3,0,0,0,2022-2023,laliga
toni villa,girona,9,11,5,43.5,25,18,8,0,8,2022-2023,laliga
asier villalibre,athletic club,0,0,0,,0,0,0,0,0,2022-2023,laliga
gonzalo villar,getafe,1,6,3,42.9,10,5,9,2,7,2022-2023,laliga
ivan villar,celta vigo,0,0,0,0.0,0,0,0,0,0,2022-2023,laliga
daniel vivian,athletic club,36,16,5,80.0,57,32,27,14,13,2022-2023,laliga
shon weissman,valladolid,1,1,0,0.0,2,1,8,0,8,2022-2023,laliga
axel werner,elche,0,0,0,0.0,0,0,0,0,0,2022-2023,laliga
inaki williams,athletic club,5,14,3,37.5,22,16,18,3,15,2022-2023,laliga
nico williams,athletic club,10,15,6,46.3,31,16,40,2,38,2022-2023,laliga
axel witsel,atletico madrid,22,11,3,54.8,36,22,20,11,9,2022-2023,laliga
lamine yamal,barcelona,0,0,0,,0,0,0,0,0,2022-2023,laliga
jawad el yamiq,valladolid,10,7,0,54.5,17,11,27,19,8,2022-2023,laliga
joseba zaldua,cadiz,10,4,1,70.0,15,8,4,2,2,2022-2023,laliga
oier zarraga,athletic club,5,7,2,40.0,14,9,7,0,7,2022-2023,laliga
igor zubeldia,real sociedad,28,7,0,71.4,35,18,23,17,6,2022-2023,laliga
martin zubimendi,real sociedad,23,30,6,53.3,59,33,44,17,27,2022-2023,laliga
