player_name,player_id,team_name,position,other_positions,date_of_birth,age,height_m,nationality,market_value,joined,contract_expires,Value last updated,Citizenship,Last club,Since,Market value history,Transfer history,Player URL,height_cm
Gianluigi Donnarumma,315858,Man City,Goalkeeper,,25/02/1999 (26),26,1.96,Italy,€40.00m,01/09/2025,30/06/2030,03/06/2025,['Italy'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,196.0
Matvey Safonov,318470,PSG,Goalkeeper,,25/02/1999 (26),26,1.92,Russia,€18.00m,01/07/2024,30/06/2029,10/10/2025,['Russia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/matvey-safonov/profil/spieler/318470,192.0
Arnau Tenas,466783,Villarreal,Goalkeeper,,30/05/2001 (24),24,1.85,Spain,€4.00m,28/08/2025,30/06/2029,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/arnau-tenas/profil/spieler/466783,185.0
Louis Mouquet,810067,Padova,Goalkeeper,,21/07/2004 (21),21,1.87,Portugal,€150k,14/08/2025,30/06/2028,06/10/2025,"['France', 'Portugal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/louis-mouquet/profil/spieler/810067,187.0
Willian Pacho,661171,PSG,Centre-Back,,16/10/2001 (24),24,1.88,Ecuador,€65.00m,09/08/2024,30/06/2029,03/06/2025,['Ecuador'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/willian-pacho/profil/spieler/661171,188.0
Marquinhos,181767,PSG,Centre-Back,"                    0
0  Defensive Midfield
1          Right-Back",14/05/1994 (31),31,1.83,Brazil,€35.00m,19/07/2013,30/06/2028,03/06/2025,"['Portugal', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marquinhos/profil/spieler/181767,183.0
Lucas Beraldo,872171,PSG,Centre-Back,"           0
0  Left-Back",24/11/2003 (22),22,1.86,Brazil,€25.00m,01/01/2024,30/06/2028,03/06/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lucas-beraldo/profil/spieler/872171,186.0
Milan Škriniar,204069,Fenerbahçe,Centre-Back,,11/02/1995 (30),30,1.88,Slovakia,€12.00m,30/07/2025,30/06/2029,01/10/2025,['Slovakia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/milan-skriniar/profil/spieler/204069,188.0
Presnel Kimpembe,282041,Qatar SC,Centre-Back,,13/08/1995 (30),30,1.83,France,€5.00m,07/09/2025,30/06/2026,03/06/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041,183.0
Axel Tape,1077670,Leverkusen,Centre-Back,"                  0
0  Central Midfield",10/08/2007 (18),18,1.8,France,€8.00m,01/07/2025,30/06/2030,14/10/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/axel-tape/profil/spieler/1077670,180.0
Noham Kamara,1275040,PSG,Centre-Back,,22/01/2007 (18),18,1.85,France,€1.00m,01/07/2025,30/06/2028,10/10/2025,"['France', 'Senegal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/noham-kamara/profil/spieler/1275040,185.0
Naoufel El Hannach,1053148,Montpellier,Centre-Back,"            0
0  Right-Back
1   Left-Back",07/12/2006 (18),18,1.83,Morocco,€1.00m,01/07/2025,30/06/2026,26/08/2025,"['France', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/naoufel-el-hannach/profil/spieler/1053148,183.0
Nuno Mendes,616341,PSG,Left-Back,"               0
0  Left Midfield",19/06/2002 (23),23,1.8,Portugal,€75.00m,01/07/2022,30/06/2029,10/10/2025,['Portugal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nuno-mendes/profil/spieler/616341,180.0
Lucas Hernández,281963,PSG,Left-Back,"             0
0  Centre-Back",14/02/1996 (29),29,1.84,France,€25.00m,09/07/2023,30/06/2028,03/06/2025,"['France', 'Spain']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lucas-hernandez/profil/spieler/281963,184.0
Achraf Hakimi,398073,PSG,Right-Back,"                0
0  Right Midfield
1       Left-Back",04/11/1998 (27),27,1.81,Morocco,€80.00m,06/07/2021,30/06/2029,03/06/2025,"['Spain', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/achraf-hakimi/profil/spieler/398073,181.0
Yoram Zague,1047097,Copenhagen,Right-Back,"                0
0  Right Midfield",15/05/2006 (19),19,1.68,France,€2.50m,01/07/2025,30/06/2026,03/06/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/yoram-zague/profil/spieler/1047097,168.0
Vitinha,487469,PSG,Defensive Midfield,"                    0
0    Central Midfield
1  Attacking Midfield",13/02/2000 (25),25,1.72,Portugal,€90.00m,01/07/2022,30/06/2029,10/10/2025,['Portugal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/vitinha/profil/spieler/487469,172.0
Gabriel Moscardo,1086636,Braga,Defensive Midfield,,28/09/2005 (20),20,1.85,Brazil,€8.00m,19/07/2025,30/06/2026,03/06/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gabriel-moscardo/profil/spieler/1086636,185.0
João Neves,670681,PSG,Central Midfield,"                    0
0  Defensive Midfield",27/09/2004 (21),21,1.74,Portugal,€90.00m,05/08/2024,30/06/2029,10/10/2025,['Portugal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/joao-neves/profil/spieler/670681,174.0
Warren Zaïre-Emery,810092,PSG,Central Midfield,"                    0
0  Defensive Midfield
1          Right-Back",08/03/2006 (19),19,1.78,France,€50.00m,01/07/2022,30/06/2029,10/10/2025,"['France', 'Martinique']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/warren-zaire-emery/profil/spieler/810092,178.0
Fabián Ruiz,350219,PSG,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",03/04/1996 (29),29,1.89,Spain,€40.00m,30/08/2022,30/06/2027,03/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/fabian-ruiz/profil/spieler/350219,189.0
Carlos Soler,372246,Real Sociedad,Central Midfield,"                    0
0      Right Midfield
1  Attacking Midfield",02/01/1997 (28),28,1.8,Spain,€12.00m,01/09/2025,30/06/2029,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/carlos-soler/profil/spieler/372246,180.0
Senny Mayulu,903693,PSG,Central Midfield,"                    0
0  Attacking Midfield
1      Centre-Forward",17/05/2006 (19),19,1.83,France,€25.00m,01/01/2024,30/06/2027,10/10/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/senny-mayulu/profil/spieler/903693,183.0
Kang-in Lee,557149,PSG,Attacking Midfield,"              0
0   Left Winger
1  Right Winger",19/02/2001 (24),24,1.73,"Korea, South",€25.00m,08/07/2023,30/06/2028,03/06/2025,"['Korea, South']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kang-in-lee/profil/spieler/557149,173.0
Marco Asensio,296622,Fenerbahçe,Attacking Midfield,"              0
0  Right Winger
1   Left Winger",21/01/1996 (29),29,1.82,Spain,€17.00m,01/09/2025,30/05/2028,01/10/2025,"['Spain', 'Netherlands']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marco-asensio/profil/spieler/296622,182.0
Wassim Slama,1310346,Paris SG U19,Attacking Midfield,,26/09/2008 (17),17,1.81,Tunisia,,01/07/2025,30/06/2026,,"['France', 'Tunisia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/wassim-slama/profil/spieler/1310346,181.0
Khvicha Kvaratskhelia,502670,PSG,Left Winger,"                0
0  Second Striker
1    Right Winger",12/02/2001 (24),24,1.83,Georgia,€90.00m,17/01/2025,30/06/2029,03/06/2025,['Georgia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/khvicha-kvaratskhelia/profil/spieler/502670,183.0
Bradley Barcola,708265,PSG,Left Winger,"                0
0    Right Winger
1  Centre-Forward",02/09/2002 (23),23,1.82,France,€70.00m,31/08/2023,30/06/2028,03/06/2025,"['France', 'Togo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/bradley-barcola/profil/spieler/708265,182.0
Quentin Ndjantou,1053208,Paris SG U23,Left Winger,"                0
0  Centre-Forward",23/07/2007 (18),18,1.82,France,€3.00m,01/07/2025,30/06/2028,10/10/2025,"['France', 'Cameroon']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/quentin-ndjantou/profil/spieler/1053208,182.0
Désiré Doué,914562,PSG,Right Winger,"                    0
0  Attacking Midfield
1         Left Winger",03/06/2005 (20),20,1.81,France,€90.00m,17/08/2024,30/06/2029,03/06/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/desire-doue/profil/spieler/914562,181.0
Ibrahim Mbaye,1185888,PSG,Right Winger,"             0
0  Left Winger",24/01/2008 (17),17,1.75,Senegal,€15.00m,01/07/2025,30/06/2027,10/10/2025,"['France', 'Senegal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ibrahim-mbaye/profil/spieler/1185888,175.0
Ousmane Dembélé,288230,PSG,Centre-Forward,"              0
0  Right Winger
1   Left Winger",15/05/1997 (28),28,1.78,France,€100.00m,12/08/2023,30/06/2028,10/10/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230,178.0
Gonçalo Ramos,550550,PSG,Centre-Forward,,20/06/2001 (24),24,1.85,Portugal,€40.00m,01/01/2024,30/06/2028,03/06/2025,['Portugal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/goncalo-ramos/profil/spieler/550550,185.0
Randal Kolo Muani,487969,Tottenham,Centre-Forward,"              0
0  Right Winger
1   Left Winger",05/12/1998 (26),26,1.87,France,€30.00m,01/09/2025,30/06/2026,17/06/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/randal-kolo-muani/profil/spieler/487969,187.0
Radoslaw Majecki,346546,Stade Brestois,Goalkeeper,,16/11/1999 (26),26,1.93,Poland,€5.00m,09/08/2025,30/06/2026,10/10/2025,['Poland'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/radoslaw-majecki/profil/spieler/346546,193.0
Philipp Köhn,251322,Monaco,Goalkeeper,,02/04/1998 (27),27,1.9,Switzerland,€5.00m,15/07/2023,30/06/2028,03/06/2025,"['Germany', 'Switzerland']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/philipp-kohn/profil/spieler/251322,190.0
Jules Stawiecki,1075582,Monaco U19,Goalkeeper,,10/04/2007 (18),18,1.86,France,€200k,30/01/2024,30/06/2029,03/06/2025,"['France', 'Poland']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jules-stawiecki/profil/spieler/1075582,186.0
Yann Lienard,745341,Monaco,Goalkeeper,,16/03/2003 (22),22,1.94,France,€100k,01/07/2023,30/06/2027,03/06/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/yann-lienard/profil/spieler/745341,194.0
Thilo Kehrer,228948,Monaco,Centre-Back,"                    0
0          Right-Back
1  Defensive Midfield",21/09/1996 (29),29,1.86,Germany,€20.00m,01/07/2024,30/06/2028,03/06/2025,"['Germany', 'Burundi']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948,186.0
Christian Mawissa,1005240,Monaco,Centre-Back,"            0
0  Right-Back
1   Left-Back",18/04/2005 (20),20,1.84,France,€15.00m,11/08/2024,30/06/2029,03/06/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/christian-mawissa/profil/spieler/1005240,184.0
Mohammed Salisu,563963,Monaco,Centre-Back,,17/04/1999 (26),26,1.88,Ghana,€10.00m,01/08/2023,30/06/2028,10/10/2025,['Ghana'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mohammed-salisu/profil/spieler/563963,188.0
Guillermo Maripán,249730,Torino,Centre-Back,,06/05/1994 (31),31,1.93,Chile,€4.00m,29/08/2024,30/06/2026,17/06/2025,['Chile'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/guillermo-maripan/profil/spieler/249730,193.0
Bradel Kiwa,1078416,Monaco U21,Centre-Back,,05/02/2006 (19),19,1.91,France,€100k,01/07/2024,-,25/09/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/bradel-kiwa/profil/spieler/1078416,191.0
Caio Henrique,420064,Monaco,Left-Back,"               0
0  Left Midfield
1    Centre-Back",31/07/1997 (28),28,1.78,Brazil,€15.00m,27/08/2020,30/06/2027,03/06/2025,"['Spain', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/caio-henrique/profil/spieler/420064,178.0
Ismail Jakobs,375137,Galatasaray,Left-Back,"               0
0  Left Midfield
1    Left Winger",17/08/1999 (26),26,1.84,Senegal,€7.00m,01/07/2025,30/06/2027,18/06/2025,"['Senegal', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ismail-jakobs/profil/spieler/375137,184.0
Kassoum Ouattara,947360,Monaco,Left-Back,"               0
0  Left Midfield",14/10/2004 (21),21,1.84,France,€7.00m,01/11/2023,30/06/2028,03/06/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kassoum-ouattara/profil/spieler/947360,184.0
Wilfried Singo,648779,Galatasaray,Right-Back,"                0
0  Right Midfield
1     Centre-Back",25/12/2000 (24),24,1.9,Cote d'Ivoire,€28.00m,28/08/2025,30/06/2030,01/10/2025,"[""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/wilfried-singo/profil/spieler/648779,190.0
Vanderson,789082,Monaco,Right-Back,"                0
0  Right Midfield
1    Right Winger",21/06/2001 (24),24,1.73,Brazil,€20.00m,01/01/2022,30/06/2028,03/06/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/vanderson/profil/spieler/789082,173.0
Jordan Teze,364245,Monaco,Right-Back,"                    0
0         Centre-Back
1  Defensive Midfield",30/09/1999 (26),26,1.83,Netherlands,€9.00m,20/08/2024,30/06/2029,03/06/2025,"['Netherlands', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jordan-teze/profil/spieler/364245,183.0
Denis Zakaria,334526,Monaco,Defensive Midfield,"                  0
0  Central Midfield
1       Centre-Back",20/11/1996 (29),29,1.9,Switzerland,€30.00m,14/08/2023,30/06/2028,03/06/2025,"['Switzerland', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/denis-zakaria/profil/spieler/334526,190.0
Soungoutou Magassa,745181,West Ham,Defensive Midfield,"                  0
0       Centre-Back
1  Central Midfield",08/10/2003 (22),22,1.9,France,€17.00m,29/08/2025,30/06/2031,17/10/2025,"['France', 'Mali']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/soungoutou-magassa/profil/spieler/745181,190.0
Moatasem Al-Musrati,377641,Hellas Verona,Defensive Midfield,"                  0
0  Central Midfield",06/04/1996 (29),29,1.89,Libya,€8.00m,29/08/2025,30/06/2026,03/06/2025,"['Libya', 'Portugal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/moatasem-al-musrati/profil/spieler/377641,189.0
Aladji Bamba,975347,Monaco,Defensive Midfield,"                  0
0  Central Midfield",14/07/2006 (19),19,1.81,France,€2.50m,01/07/2025,30/06/2030,10/10/2025,"['France', 'Guinea']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/aladji-bamba/profil/spieler/975347,181.0
Samuel Nibombe,981700,Monaco U21,Defensive Midfield,"             0
0  Centre-Back",15/08/2007 (18),18,1.98,Belgium,,01/07/2025,30/06/2027,,"['Togo', 'Belgium']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/samuel-nibombe/profil/spieler/981700,198.0
Lamine Camara,918969,Monaco,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",01/01/2004 (21),21,1.73,Senegal,€30.00m,30/07/2024,30/06/2029,10/10/2025,['Senegal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lamine-camara/profil/spieler/918969,173.0
Eliot Matazo,535834,Hull City,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",15/02/2002 (23),23,1.7,Belgium,€2.00m,24/01/2025,30/06/2028,27/05/2025,"['DR Congo', 'Belgium']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/eliot-matazo/profil/spieler/535834,170.0
Edan Diop,745178,Cercle Brugge,Central Midfield,"            0
0  Right-Back",28/08/2004 (21),21,1.85,France,€1.50m,18/07/2025,30/06/2026,01/10/2025,"['France', 'Senegal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/edan-diop/profil/spieler/745178,185.0
Mamadou Coulibaly,745173,Monaco,Central Midfield,"                    0
0  Defensive Midfield",21/04/2004 (21),21,1.79,France,€4.00m,01/07/2025,30/06/2028,10/10/2025,"['France', 'Mali']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mamadou-coulibaly/profil/spieler/745173,179.0
Mayssam Benama,810894,FC Annecy,Central Midfield,"                    0
0  Defensive Midfield",09/03/2005 (20),20,1.77,France,€300k,01/09/2025,30/06/2028,13/10/2025,"['France', 'Algeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mayssam-benama/profil/spieler/810894,177.0
Aleksandr Golovin,263918,Monaco,Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",30/05/1996 (29),29,1.78,Russia,€20.00m,27/07/2018,30/06/2029,03/06/2025,['Russia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/aleksandr-golovin/profil/spieler/263918,178.0
Saïmon Bouabré,955356,NEOM SC,Attacking Midfield,"                  0
0  Central Midfield",01/06/2006 (19),19,1.74,France,€300k,02/08/2025,30/06/2030,03/06/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/saimon-bouabre/profil/spieler/955356,174.0
Eliesse Ben Seghir,810895,Leverkusen,Left Winger,"                    0
0  Attacking Midfield
1       Left Midfield",16/02/2005 (20),20,1.78,Morocco,€28.00m,31/08/2025,30/06/2030,03/06/2025,"['France', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/eliesse-ben-seghir/profil/spieler/810895,178.0
Takumi Minamino,165793,Monaco,Left Winger,"                    0
0        Right Winger
1  Attacking Midfield",16/01/1995 (30),30,1.72,Japan,€15.00m,01/07/2022,30/06/2027,03/06/2025,['Japan'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/takumi-minamino/profil/spieler/165793,172.0
Lucas Michal,810909,Monaco,Left Winger,"                0
0  Centre-Forward
1    Right Winger",22/06/2005 (20),20,1.85,France,€1.00m,01/07/2025,30/06/2029,10/10/2025,"['France', 'Martinique']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lucas-michal/profil/spieler/810909,185.0
Maghnes Akliouche,745200,Monaco,Right Winger,"                    0
0  Attacking Midfield",25/02/2002 (23),23,1.83,France,€45.00m,01/07/2022,30/06/2028,03/06/2025,"['France', 'Algeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/maghnes-akliouche/profil/spieler/745200,183.0
Krépin Diatta,490426,Monaco,Right Winger,"             0
0  Left Winger
1   Right-Back",25/02/1999 (26),26,1.75,Senegal,€5.00m,21/01/2021,30/06/2026,10/10/2025,['Senegal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/krepin-diatta/profil/spieler/490426,175.0
Mika Biereth,565821,Monaco,Centre-Forward,,08/02/2003 (22),22,1.87,Denmark,€30.00m,11/01/2025,30/06/2030,03/06/2025,"['England', 'Denmark']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mika-biereth/profil/spieler/565821,187.0
Folarin Balogun,503770,Monaco,Centre-Forward,,03/07/2001 (24),24,1.78,United States,€18.00m,30/08/2023,30/06/2028,03/06/2025,"['England', 'United States']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770,178.0
George Ilenikhena,1004834,Monaco,Centre-Forward,,16/08/2006 (19),19,1.85,Nigeria,€15.00m,25/07/2024,30/06/2029,03/06/2025,"['France', 'Nigeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/george-ilenikhena/profil/spieler/1004834,185.0
Breel Embolo,237662,Stade Rennais,Centre-Forward,"              0
0  Right Winger",14/02/1997 (28),28,1.87,Switzerland,€12.00m,01/09/2025,30/06/2029,03/06/2025,"['Cameroon', 'Switzerland']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/breel-embolo/profil/spieler/237662,187.0
Joan Tincres,975348,Monaco U21,Centre-Forward,"              0
0  Right Winger
1   Left Winger",17/06/2006 (19),19,1.82,France,€100k,01/07/2025,30/06/2027,02/06/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/joan-tincres/profil/spieler/975348,182.0
Gerónimo Rulli,229604,Marseille,Goalkeeper,,20/05/1992 (33),33,1.89,Argentina,€8.00m,11/08/2024,30/06/2027,03/06/2025,"['Italy', 'Argentina']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/geronimo-rulli/profil/spieler/229604,189.0
Jeffrey de Lange,315253,Marseille,Goalkeeper,,01/04/1998 (27),27,1.9,Netherlands,€2.00m,08/08/2024,30/06/2027,03/06/2025,['Netherlands'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jeffrey-de-lange/profil/spieler/315253,190.0
Rubén Blanco,199321,Marseille,Goalkeeper,,25/07/1995 (30),30,1.88,Spain,€1.00m,30/07/2023,30/06/2026,03/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ruben-blanco/profil/spieler/199321,188.0
Jelle Van Neck,727086,Marseille B,Goalkeeper,,07/03/2004 (21),21,1.91,Belgium,€50k,01/07/2022,30/06/2027,03/06/2025,['Belgium'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jelle-van-neck/profil/spieler/727086,191.0
Leonardo Balerdi,575998,Marseille,Centre-Back,,26/01/1999 (26),26,1.87,Argentina,€20.00m,03/07/2021,30/06/2028,03/06/2025,"['Italy', 'Argentina']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/leonardo-balerdi/profil/spieler/575998,187.0
Lilian Brassier,485960,Stade Rennais,Centre-Back,"           0
0  Left-Back",02/11/1999 (26),26,1.86,France,€10.00m,01/07/2025,30/06/2029,03/06/2025,"['France', 'Togo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lilian-brassier/profil/spieler/485960,186.0
Luiz Felipe,457931,Rayo Vallecano,Centre-Back,,22/03/1997 (28),28,1.87,Italy,€5.00m,07/07/2025,30/06/2026,03/06/2025,"['Italy', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/luiz-felipe/profil/spieler/457931,187.0
Derek Cornelius,328609,Rangers,Centre-Back,"           0
0  Left-Back",25/11/1997 (27),27,1.87,Canada,€5.00m,01/09/2025,31/05/2026,03/06/2025,"['Canada', 'Jamaica']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/derek-cornelius/profil/spieler/328609,187.0
