player_name,player_id,team_name,position,other_positions,date_of_birth,age,height_m,nationality,market_value,joined,contract_expires,Value last updated,Citizenship,Last club,Since,Market value history,Transfer history,Player URL,height_cm
Manuel Neuer,17259,Bayern Munich,Goalkeeper,,27/03/1986 (39),39,1.93,Germany,€4.00m,01/07/2011,30/06/2026,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,193.0
Daniel Peretz,468539,Hamburg,Goalkeeper,,10/07/2000 (25),25,1.9,Israel,€2.00m,21/07/2025,30/06/2026,14/10/2025,"['Israel', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/daniel-peretz/profil/spieler/468539,190.0
Sven Ulreich,40680,Bayern Munich,Goalkeeper,,03/08/1988 (37),37,1.92,Germany,€500k,01/07/2021,30/06/2026,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sven-ulreich/profil/spieler/40680,192.0
Max Schmitt,937713,SSV Ulm 1846,Goalkeeper,,18/01/2006 (19),19,1.89,Germany,€600k,01/07/2025,30/06/2026,10/10/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/max-schmitt/profil/spieler/937713,189.0
Tom Ritzy Hülsmann,639582,TSV Hartberg,Goalkeeper,,11/04/2004 (21),21,2.05,Germany,€500k,15/07/2025,30/06/2027,22/09/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/tom-ritzy-hulsmann/profil/spieler/639582,205.0
Matthijs de Ligt,326031,Man Utd,Centre-Back,,12/08/1999 (26),26,1.89,Netherlands,€38.00m,13/08/2024,30/06/2029,30/05/2025,['Netherlands'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/matthijs-de-ligt/profil/spieler/326031,189.0
Benjamin Pavard,353366,Marseille,Centre-Back,"            0
0  Right-Back",28/03/1996 (29),29,1.86,France,€20.00m,01/09/2025,30/06/2026,10/10/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,186.0
Dayot Upamecano,344695,Bayern Munich,Centre-Back,,27/10/1998 (27),27,1.86,France,€60.00m,05/07/2021,30/06/2026,14/10/2025,"['France', 'Guinea-Bissau']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/dayot-upamecano/profil/spieler/344695,186.0
Min-jae Kim,503482,Bayern Munich,Centre-Back,,15/11/1996 (29),29,1.9,"Korea, South",€32.00m,18/07/2023,30/06/2028,14/10/2025,"['Korea, South']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/min-jae-kim/profil/spieler/503482,190.0
Eric Dier,175722,Monaco,Centre-Back,"                    0
0  Defensive Midfield
1          Right-Back",15/01/1994 (31),31,1.91,England,€8.00m,01/07/2025,30/06/2028,05/06/2025,"['England', 'Portugal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/eric-dier/profil/spieler/175722,191.0
Tarek Buchmann,744729,1.FC Nuremberg,Centre-Back,,28/02/2005 (20),20,1.88,Germany,€500k,05/08/2025,30/06/2026,05/06/2025,"['Togo', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/tarek-buchmann/profil/spieler/744729,188.0
Alphonso Davies,424204,Bayern Munich,Left-Back,"               0
0    Left Winger
1  Left Midfield",02/11/2000 (25),25,1.85,Canada,€50.00m,01/01/2019,30/06/2030,05/06/2025,"['Ghana', 'Canada', 'Liberia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alphonso-davies/profil/spieler/424204,185.0
Raphaël Guerreiro,170986,Bayern Munich,Left-Back,"                    0
0  Attacking Midfield
1    Central Midfield",22/12/1993 (31),31,1.7,Portugal,€8.00m,01/07/2023,30/06/2026,05/06/2025,"['France', 'Portugal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/raphael-guerreiro/profil/spieler/170986,170.0
Frans Krätzig,604320,Salzburg,Left-Back,"                  0
0     Left Midfield
1  Central Midfield",14/01/2003 (22),22,1.77,Germany,€3.50m,01/06/2025,30/06/2029,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/frans-kratzig/profil/spieler/604320,177.0
Adam Aznou,938146,Everton,Left-Back,"             0
0  Left Winger
1   Right-Back",02/06/2006 (19),19,1.78,Morocco,€7.00m,29/07/2025,30/06/2029,17/10/2025,"['Spain', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/adam-aznou/profil/spieler/938146,178.0
Matteo Pérez Vinlöf,920283,Dinamo Zagreb,Left-Back,"               0
0  Left Midfield",18/12/2005 (19),19,1.78,Sweden,€2.50m,01/07/2025,30/06/2029,06/06/2025,"['Peru', 'Sweden']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/matteo-perez-vinlof/profil/spieler/920283,178.0
Konrad Laimer,223967,Bayern Munich,Right-Back,"                    0
0  Defensive Midfield
1    Central Midfield",27/05/1997 (28),28,1.8,Austria,€25.00m,01/07/2023,30/06/2027,05/06/2025,['Austria'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/konrad-laimer/profil/spieler/223967,180.0
Noussair Mazraoui,340456,Man Utd,Right-Back,"             0
0  Centre-Back
1    Left-Back",14/11/1997 (28),28,1.83,Morocco,€25.00m,13/08/2024,30/06/2028,30/05/2025,"['Netherlands', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/noussair-mazraoui/profil/spieler/340456,183.0
Sacha Boey,475413,Bayern Munich,Right-Back,,13/09/2000 (25),25,1.78,France,€18.00m,28/01/2024,30/06/2028,05/06/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sacha-boey/profil/spieler/475413,178.0
Bouna Sarr,190685,Without Club,Right-Back,"                0
0  Right Midfield
1    Right Winger",31/01/1992 (33),33,1.78,Senegal,€400k,,,21/10/2025,"['France', 'Senegal']",Bayern Munich,01/07/2024,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/bouna-sarr/profil/spieler/190685,178.0
Max Scholze,707350,SSV Ulm 1846,Right-Back,"                0
0    Right Winger
1  Right Midfield",30/04/2005 (20),20,1.84,Germany,€400k,01/07/2025,30/06/2027,24/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/max-scholze/profil/spieler/707350,184.0
Joshua Kimmich,161056,Bayern Munich,Defensive Midfield,"                  0
0        Right-Back
1  Central Midfield",08/02/1995 (30),30,1.77,Germany,€45.00m,02/07/2015,30/06/2029,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/joshua-kimmich/profil/spieler/161056,177.0
Ryan Gravenberch,478573,Liverpool,Defensive Midfield,"                  0
0  Central Midfield",16/05/2002 (23),23,1.9,Netherlands,€90.00m,01/09/2023,30/06/2028,17/10/2025,"['Netherlands', 'Suriname']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ryan-gravenberch/profil/spieler/478573,190.0
Aleksandar Pavlovic,792380,Bayern Munich,Defensive Midfield,"                  0
0  Central Midfield",03/05/2004 (21),21,1.88,Germany,€55.00m,01/11/2023,30/06/2029,05/06/2025,"['Serbia', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/aleksandar-pavlovic/profil/spieler/792380,188.0
Noel Aseko,904974,Hannover 96,Defensive Midfield,"                  0
0  Central Midfield",22/11/2005 (20),20,1.78,Germany,€3.00m,03/02/2025,30/06/2026,09/10/2025,"['Germany', 'Equatorial Guinea']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/noel-aseko/profil/spieler/904974,178.0
Luca Denk,522242,FC Emmen,Defensive Midfield,"                  0
0       Centre-Back
1  Central Midfield",02/03/2003 (22),22,1.85,Germany,€275k,25/07/2025,30/06/2028,24/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/luca-denk/profil/spieler/522242,185.0
Leon Goretzka,153084,Bayern Munich,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",06/02/1995 (30),30,1.89,Germany,€22.00m,01/07/2018,30/06/2026,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/leon-goretzka/profil/spieler/153084,189.0
Taichi Fukui,868622,Arouca,Central Midfield,"                    0
0  Defensive Midfield",15/07/2004 (21),21,1.77,Japan,€2.00m,03/02/2025,30/06/2028,30/05/2025,['Japan'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/taichi-fukui/profil/spieler/868622,177.0
Jamal Musiala,580195,Bayern Munich,Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",26/02/2003 (22),22,1.84,Germany,€140.00m,01/07/2020,30/06/2030,05/06/2025,"['England', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jamal-musiala/profil/spieler/580195,184.0
Lovro Zvonarek,892973,Grasshoppers,Attacking Midfield,"                  0
0      Right Winger
1  Central Midfield",08/05/2005 (20),20,1.8,Croatia,€1.50m,29/07/2025,30/06/2026,06/06/2025,['Croatia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lovro-zvonarek/profil/spieler/892973,180.0
Jonathan Asp Jensen,856274,Grasshoppers,Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",14/01/2006 (19),19,1.82,Denmark,€2.00m,01/08/2025,30/06/2026,02/10/2025,['Denmark'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jonathan-asp-jensen/profil/spieler/856274,182.0
Kingsley Coman,243714,Al-Nassr,Left Winger,"              0
0  Right Winger",13/06/1996 (29),29,1.81,France,€30.00m,15/08/2025,30/06/2028,05/06/2025,"['France', 'Guadeloupe']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kingsley-coman/profil/spieler/243714,181.0
Bryan Zaragoza,713644,Celta de Vigo,Left Winger,"                    0
0        Right Winger
1  Attacking Midfield",09/09/2001 (24),24,1.64,Spain,€12.00m,30/07/2025,30/06/2026,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/bryan-zaragoza/profil/spieler/713644,164.0
Leroy Sané,192565,Galatasaray,Right Winger,"                    0
0         Left Winger
1  Attacking Midfield",11/01/1996 (29),29,1.83,Germany,€25.00m,01/07/2025,30/06/2028,01/10/2025,"['France', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/leroy-sane/profil/spieler/192565,183.0
Serge Gnabry,159471,Bayern Munich,Second Striker,"              0
0  Right Winger
1   Left Winger",14/07/1995 (30),30,1.76,Germany,€22.00m,01/07/2017,30/06/2026,05/06/2025,"['Germany', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,176.0
Thomas Müller,58358,Vancouver,Second Striker,"                    0
0  Attacking Midfield
1        Right Winger",13/09/1989 (36),36,1.85,Germany,€6.00m,06/08/2025,31/12/2025,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/thomas-muller/profil/spieler/58358,185.0
Harry Kane,132098,Bayern Munich,Centre-Forward,"                0
0  Second Striker",28/07/1993 (32),32,1.88,England,€75.00m,12/08/2023,30/06/2027,05/06/2025,"['England', 'Ireland']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/harry-kane/profil/spieler/132098,188.0
Mathys Tel,801734,Tottenham,Centre-Forward,"              0
0  Right Winger
1   Left Winger",27/04/2005 (20),20,1.83,France,€35.00m,01/07/2025,30/06/2031,30/05/2025,"['France', 'Guadeloupe']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mathys-tel/profil/spieler/801734,183.0
Eric-Maxim Choupo-Moting,45660,New York,Centre-Forward,"                0
0     Left Winger
1  Second Striker",23/03/1989 (36),36,1.91,Cameroon,€1.50m,01/01/2025,31/12/2026,05/06/2025,"['Cameroon', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/eric-maxim-choupo-moting/profil/spieler/45660,191.0
Matej Kovar,550829,PSV,Goalkeeper,,17/05/2000 (25),25,1.96,Czech Republic,€5.00m,15/07/2025,30/06/2026,05/06/2025,['Czech Republic'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/matej-kovar/profil/spieler/550829,196.0
Patrick Pentz,223972,Bröndby IF,Goalkeeper,,02/01/1997 (28),28,1.83,Austria,€2.50m,01/07/2024,30/06/2028,16/06/2025,['Austria'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/patrick-pentz/profil/spieler/223972,183.0
Lukas Hradecky,48015,Monaco,Goalkeeper,,24/11/1989 (36),36,1.92,Finland,€2.00m,08/08/2025,30/06/2027,05/06/2025,"['Slovakia', 'CSSR', 'Finland']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lukas-hradecky/profil/spieler/48015,192.0
Niklas Lomb,85543,Leverkusen,Goalkeeper,,28/07/1993 (32),32,1.86,Germany,€250k,01/07/2012,30/06/2027,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/niklas-lomb/profil/spieler/85543,186.0
Edmond Tapsoba,564545,Leverkusen,Centre-Back,,02/02/1999 (26),26,1.94,Burkina Faso,€35.00m,31/01/2020,30/06/2028,05/06/2025,['Burkina Faso'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/edmond-tapsoba/profil/spieler/564545,194.0
Piero Hincapié,659813,Arsenal,Centre-Back,"               0
0      Left-Back
1  Left Midfield",09/01/2002 (23),23,1.84,Ecuador,€50.00m,01/09/2025,30/06/2026,05/06/2025,['Ecuador'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/piero-hincapie/profil/spieler/659813,184.0
Odilon Kossounou,644771,Atalanta,Centre-Back,"            0
0  Right-Back",04/01/2001 (24),24,1.91,Cote d'Ivoire,€25.00m,01/07/2025,30/06/2029,17/06/2025,"[""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/odilon-kossounou/profil/spieler/644771,191.0
Jonathan Tah,196357,Bayern Munich,Centre-Back,,11/02/1996 (29),29,1.95,Germany,€30.00m,09/06/2025,30/06/2029,05/06/2025,"['Germany', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jonathan-tah/profil/spieler/196357,195.0
Reno Münz,934645,Greuther Fürth,Centre-Back,"                    0
0           Left-Back
1  Defensive Midfield",02/10/2005 (20),20,1.88,Germany,€600k,01/07/2024,30/06/2027,19/06/2025,"['Germany', 'Indonesia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/reno-munz/profil/spieler/934645,188.0
Madi Monamay,937113,PSV U21,Centre-Back,"                    0
0  Defensive Midfield",06/04/2006 (19),19,1.85,Belgium,€400k,16/07/2024,30/06/2027,09/06/2025,"['DR Congo', 'Belgium']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/madi-monamay/profil/spieler/937113,185.0
Alejandro Grimaldo,193082,Leverkusen,Left-Back,"               0
0  Left Midfield",20/09/1995 (30),30,1.71,Spain,€30.00m,01/07/2023,30/06/2027,05/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alejandro-grimaldo/profil/spieler/193082,171.0
Jeremie Frimpong,484547,Liverpool,Right-Back,"                0
0  Right Midfield",10/12/2000 (24),24,1.72,Netherlands,€45.00m,01/07/2025,30/06/2030,17/10/2025,"['Ghana', 'Netherlands']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jeremie-frimpong/profil/spieler/484547,172.0
Josip Stanisic,483046,Bayern Munich,Right-Back,"             0
0  Centre-Back
1    Left-Back",02/04/2000 (25),25,1.87,Croatia,€32.00m,01/08/2021,30/06/2029,05/06/2025,"['Germany', 'Croatia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/josip-stanisic/profil/spieler/483046,187.0
Arthur,977464,Leverkusen,Right-Back,"                0
0   Left Midfield
1  Right Midfield",17/03/2003 (22),22,1.74,Brazil,€7.00m,01/07/2023,30/06/2028,05/06/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/arthur/profil/spieler/977464,174.0
Timothy Fosu-Mensah,315131,Without Club,Right-Back,"                    0
0         Centre-Back
1  Defensive Midfield",02/01/1998 (27),27,1.88,Netherlands,€350k,,,21/10/2025,"['Ghana', 'Netherlands']",Leverkusen,01/07/2024,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/timothy-fosu-mensah/profil/spieler/315131,188.0
Granit Xhaka,111455,Sunderland,Defensive Midfield,"                  0
0  Central Midfield",27/09/1992 (33),33,1.86,Switzerland,€12.00m,30/07/2025,30/06/2028,05/06/2025,['Switzerland'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,186.0
Robert Andrich,159088,Leverkusen,Defensive Midfield,"                  0
0  Central Midfield
1       Centre-Back",22/09/1994 (31),31,1.87,Germany,€9.00m,16/08/2021,30/06/2028,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/robert-andrich/profil/spieler/159088,187.0
Exequiel Palacios,401578,Leverkusen,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",05/10/1998 (27),27,1.78,Argentina,€30.00m,01/01/2020,30/06/2030,14/10/2025,['Argentina'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578,178.0
Nadiem Amiri,232454,Mainz,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",27/10/1996 (29),29,1.8,Germany,€20.00m,31/01/2024,30/06/2028,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nadiem-amiri/profil/spieler/232454,180.0
Gustavo Puerta,936981,Racing,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",23/07/2003 (22),22,1.73,Colombia,€3.50m,01/09/2025,30/06/2029,27/05/2025,['Colombia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gustavo-puerta/profil/spieler/936981,173.0
Noah Mbamba,743395,FCV Dender EH,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",05/01/2005 (20),20,1.96,Belgium,€1.50m,03/02/2025,30/06/2026,12/06/2025,['Belgium'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/noah-mbamba/profil/spieler/743395,196.0
Florian Wirtz,598577,Liverpool,Attacking Midfield,"                0
0    Right Winger
1  Second Striker",03/05/2003 (22),22,1.77,Germany,€130.00m,01/07/2025,30/06/2030,17/10/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/florian-wirtz/profil/spieler/598577,177.0
Jonas Hofmann,7161,Leverkusen,Attacking Midfield,"              0
0  Right Winger",14/07/1992 (33),33,1.76,Germany,€2.00m,05/07/2023,30/06/2027,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jonas-hofmann/profil/spieler/7161,176.0
Ayman Aourir,696027,RW Oberhausen,Attacking Midfield,"                  0
0  Central Midfield",06/10/2004 (21),21,1.72,Morocco,€75k,01/07/2025,30/06/2026,23/06/2025,"['Germany', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ayman-aourir/profil/spieler/696027,172.0
Francis Onyeka,929943,VfL Bochum,Attacking Midfield,"                0
0    Right Winger
1  Centre-Forward",29/04/2007 (18),18,1.86,Germany,€1.00m,01/07/2025,30/06/2026,09/10/2025,"['Germany', 'Nigeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/francis-onyeka/profil/spieler/929943,186.0
Amine Adli,532776,Bournemouth,Left Winger,"                0
0    Right Winger
1  Second Striker",10/05/2000 (25),25,1.8,Morocco,€20.00m,21/08/2025,30/06/2030,17/10/2025,"['France', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/amine-adli/profil/spieler/532776,180.0
Nathan Tella,340322,Leverkusen,Right Winger,"                0
0     Left Winger
1  Right Midfield",05/07/1999 (26),26,1.73,Nigeria,€15.00m,27/08/2023,30/06/2028,05/06/2025,"['England', 'Nigeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nathan-tella/profil/spieler/340322,173.0
Victor Boniface,656681,Werder Bremen,Centre-Forward,,23/12/2000 (24),24,1.9,Nigeria,€20.00m,01/09/2025,30/06/2026,14/10/2025,['Nigeria'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/victor-boniface/profil/spieler/656681,190.0
Patrik Schick,242086,Leverkusen,Centre-Forward,"                0
0    Right Winger
1  Second Striker",24/01/1996 (29),29,1.91,Czech Republic,€27.00m,08/09/2020,30/06/2030,05/06/2025,['Czech Republic'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/patrik-schick/profil/spieler/242086,191.0
Adam Hlozek,552057,Hoffenheim,Centre-Forward,"                0
0     Left Winger
1  Second Striker",25/07/2002 (23),23,1.88,Czech Republic,€18.00m,17/08/2024,30/06/2029,05/06/2025,['Czech Republic'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/adam-hlozek/profil/spieler/552057,188.0
Borja Iglesias,278359,Celta de Vigo,Centre-Forward,,17/01/1993 (32),32,1.87,Spain,€3.00m,12/08/2025,30/06/2027,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/borja-iglesias/profil/spieler/278359,187.0
Ken Izekor,929912,Leverkusen U19,Centre-Forward,"                0
0     Left Winger
1  Second Striker",24/05/2007 (18),18,1.77,Germany,,01/07/2023,30/06/2027,,"['Germany', 'Nigeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ken-izekor/profil/spieler/929912,177.0
Péter Gulácsi,57071,Leipzig,Goalkeeper,,06/05/1990 (35),35,1.93,Hungary,€2.00m,01/07/2015,30/06/2026,05/06/2025,['Hungary'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/peter-gulacsi/profil/spieler/57071,193.0
Janis Blaswich,81173,Leverkusen,Goalkeeper,,02/05/1991 (34),34,1.93,Germany,€700k,11/08/2025,30/06/2027,06/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/janis-blaswich/profil/spieler/81173,193.0
Timo Schlieck,897425,Greuther Fürth,Goalkeeper,,02/03/2006 (19),19,1.93,Germany,€400k,02/07/2025,30/06/2026,24/04/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/timo-schlieck/profil/spieler/897425,193.0
Leopold Zingerle,160971,Leipzig,Goalkeeper,,10/04/1994 (31),31,1.82,Germany,€400k,01/07/2023,30/06/2026,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/leopold-zingerle/profil/spieler/160971,182.0
Castello Lukeba,618472,Leipzig,Centre-Back,,17/12/2002 (22),22,1.84,France,€40.00m,11/08/2023,30/06/2029,05/06/2025,"['France', 'Angola']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/castello-lukeba/profil/spieler/618472,184.0
Mohamed Simakan,666234,Al-Nassr,Centre-Back,"            0
0  Right-Back",03/05/2000 (25),25,1.87,France,€23.00m,01/07/2025,30/06/2029,27/05/2025,"['France', 'Guinea']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mohamed-simakan/profil/spieler/666234,187.0
El Chadaille Bitshiabu,787912,Leipzig,Centre-Back,,16/05/2005 (20),20,1.96,France,€15.00m,18/07/2023,30/06/2029,14/10/2025,"['France', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/el-chadaille-bitshiabu/profil/spieler/787912,196.0
