player_name,player_id,team_name,position,other_positions,date_of_birth,age,height_m,nationality,market_value,joined,contract_expires,Value last updated,Citizenship,Last club,Since,Market value history,Transfer history,Player URL,height_cm
Renato Steffen,194638,FC Lugano,Right Winger,"             0
0  Left Winger",03/11/1991 (34),34,1.7,Switzerland,€700k,30/08/2022,30/06/2028,02/10/2025,['Switzerland'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/renato-steffen/profil/spieler/194638,170.0
Maximilian Philipp,143891,Freiburg,Second Striker,"              0
0   Left Winger
1  Right Winger",01/03/1994 (31),31,1.83,Germany,€800k,01/07/2024,-,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/maximilian-philipp/profil/spieler/143891,183.0
Max Kruse,36182,BSV Dersim II,Second Striker,"                    0
0      Centre-Forward
1  Attacking Midfield",19/03/1988 (37),37,1.8,Germany,,19/04/2024,-,,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/max-kruse/profil/spieler/36182,180.0
Admir Mehmedi,66058,Retired,Second Striker,"              0
0  Right Winger
1   Left Winger",16/03/1991 (34),34,1.83,Switzerland,,,,,"['Jugoslawien (SFR)', 'North Macedonia', 'Switzerland']",Antalyaspor,30/08/2023,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/admir-mehmedi/profil/spieler/66058,183.0
Lukas Nmecha,314288,Leeds,Centre-Forward,"              0
0  Right Winger
1   Left Winger",14/12/1998 (26),26,1.85,Germany,€5.00m,01/07/2025,30/06/2027,17/10/2025,"['England', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lukas-nmecha/profil/spieler/314288,185.0
Wout Weghorst,228645,Ajax,Centre-Forward,,07/08/1992 (33),33,1.97,Netherlands,€4.00m,29/08/2024,30/06/2026,28/05/2025,['Netherlands'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/wout-weghorst/profil/spieler/228645,197.0
Jonas Wind,391004,Wolfsburg,Centre-Forward,"                    0
0      Second Striker
1  Attacking Midfield",07/02/1999 (26),26,1.9,Denmark,€8.00m,31/01/2022,30/06/2026,14/10/2025,['Denmark'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jonas-wind/profil/spieler/391004,190.0
Luca Waldschmidt,196095,1.FC Köln,Centre-Forward,"                0
0  Second Striker
1    Right Winger",19/05/1996 (29),29,1.81,Germany,€2.00m,01/07/2024,30/06/2027,19/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/luca-waldschmidt/profil/spieler/196095,181.0
Omar Marmoush,445939,Man City,Centre-Forward,"                0
0     Left Winger
1  Second Striker",07/02/1999 (26),26,1.83,Egypt,€75.00m,23/01/2025,30/06/2029,30/05/2025,"['Egypt', 'Canada']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/omar-marmoush/profil/spieler/445939,183.0
Bartosz Bialek,535551,Darmstadt 98,Centre-Forward,"                    0
0  Attacking Midfield",11/11/2001 (24),24,1.91,Poland,€600k,15/07/2025,-,09/10/2025,['Poland'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/bartosz-bialek/profil/spieler/535551,191.0
Daniel Ginczek,79501,Retired,Centre-Forward,,13/04/1991 (34),34,1.91,Germany,,,,,['Germany'],MSV Duisburg,01/07/2024,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/daniel-ginczek/profil/spieler/79501,191.0
Yann Sommer,42205,Inter,Goalkeeper,,17/12/1988 (36),36,1.83,Switzerland,€4.00m,07/08/2023,30/06/2026,17/06/2025,['Switzerland'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/yann-sommer/profil/spieler/42205,183.0
Tobias Sippel,31653,Mönchengladbach,Goalkeeper,,22/03/1988 (37),37,1.83,Germany,€300k,01/07/2015,30/06/2026,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/tobias-sippel/profil/spieler/31653,183.0
Jan Olschowsky,455922,Alem. Aachen,Goalkeeper,,18/11/2001 (24),24,1.84,Germany,€500k,09/01/2025,30/06/2026,11/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jan-olschowsky/profil/spieler/455922,184.0
Jonas Kersken,597804,Arm. Bielefeld,Goalkeeper,,01/09/2000 (25),25,1.92,Germany,€800k,01/07/2024,-,09/10/2025,"['England', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jonas-kersken/profil/spieler/597804,192.0
Matthias Ginter,124502,Freiburg,Centre-Back,"                    0
0  Defensive Midfield
1          Right-Back",19/01/1994 (31),31,1.89,Germany,€7.00m,01/07/2022,30/06/2027,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/matthias-ginter/profil/spieler/124502,189.0
Nico Elvedi,192635,Mönchengladbach,Centre-Back,"            0
0  Right-Back",30/09/1996 (29),29,1.89,Switzerland,€8.00m,01/07/2015,30/06/2027,05/06/2025,['Switzerland'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nico-elvedi/profil/spieler/192635,189.0
Ramy Bensebaini,284732,Dortmund,Centre-Back,"           0
0  Left-Back",16/04/1995 (30),30,1.87,Algeria,€7.00m,01/07/2023,30/06/2027,05/06/2025,['Algeria'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ramy-bensebaini/profil/spieler/284732,187.0
Marvin Friedrich,196231,Mönchengladbach,Centre-Back,"            0
0  Right-Back",13/12/1995 (29),29,1.93,Germany,€2.00m,11/01/2022,30/06/2026,14/10/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marvin-friedrich/profil/spieler/196231,193.0
Jordan Beyer,403898,Burnley,Centre-Back,"            0
0  Right-Back",19/05/2000 (25),25,1.87,Germany,€4.00m,01/07/2023,30/06/2027,17/10/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jordan-beyer/profil/spieler/403898,187.0
Tom Gaal,392133,FC St. Gallen,Centre-Back,,03/03/2001 (24),24,1.93,Germany,€800k,01/07/2025,30/06/2027,02/10/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/tom-gaal/profil/spieler/392133,193.0
Mamadou Doucouré,340480,Without Club,Centre-Back,"           0
0  Left-Back",21/05/1998 (27),27,1.83,France,,,,,"['France', 'Senegal']",Mönchengladbach,01/07/2024,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mamadou-doucoure/profil/spieler/340480,183.0
Luca Netz,524285,Mönchengladbach,Left-Back,"               0
0  Left Midfield",15/05/2003 (22),22,1.84,Germany,€6.00m,06/08/2021,30/06/2026,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/luca-netz/profil/spieler/524285,184.0
Joe Scally,504153,Mönchengladbach,Right-Back,"                0
0  Right Midfield
1       Left-Back",31/12/2002 (22),22,1.84,United States,€7.00m,01/01/2021,30/06/2027,14/10/2025,['United States'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/joe-scally/profil/spieler/504153,184.0
Stefan Lainer,85791,Salzburg,Right-Back,"                0
0  Right Midfield",27/08/1992 (33),33,1.75,Austria,€1.20m,08/06/2025,30/06/2027,05/06/2025,['Austria'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/stefan-lainer/profil/spieler/85791,175.0
Tony Jantschke,47587,Retired,Right-Back,"                    0
0         Centre-Back
1  Defensive Midfield",07/04/1990 (35),35,1.77,Germany,,,,,"['Germany', 'East Germany (GDR)']",Mönchengladbach,01/07/2024,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/tony-jantschke/profil/spieler/47587,177.0
Denis Zakaria,334526,Monaco,Defensive Midfield,"                  0
0  Central Midfield
1       Centre-Back",20/11/1996 (29),29,1.9,Switzerland,€30.00m,14/08/2023,30/06/2028,03/06/2025,"['Switzerland', 'DR Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/denis-zakaria/profil/spieler/334526,190.0
Christoph Kramer,82097,Retired,Defensive Midfield,"                  0
0  Central Midfield",19/02/1991 (34),34,1.91,Germany,,,,,['Germany'],Mönchengladbach,02/06/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/christoph-kramer/profil/spieler/82097,191.0
Florian Neuhaus,278332,Mönchengladbach,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",16/03/1997 (28),28,1.85,Germany,€3.50m,01/07/2017,30/06/2027,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/florian-neuhaus/profil/spieler/278332,185.0
Manu Koné,624690,Roma,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",17/05/2001 (24),24,1.85,France,€50.00m,30/08/2024,30/06/2029,07/10/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/manu-kone/profil/spieler/624690,185.0
László Bénes,243188,Kayserispor,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",09/09/1997 (28),28,1.81,Slovakia,€3.00m,16/08/2025,30/06/2026,05/06/2025,['Slovakia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/laszlo-benes/profil/spieler/243188,181.0
Torben Müsel,368860,RW Essen,Central Midfield,"                    0
0  Attacking Midfield
1      Centre-Forward",25/07/1999 (26),26,1.85,Germany,€300k,30/01/2023,30/06/2026,11/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/torben-musel/profil/spieler/368860,185.0
Keanan Bennetts,321096,Notts County,Left Midfield,"             0
0  Left Winger
1    Left-Back",09/03/1999 (26),26,1.81,Germany,€250k,29/07/2025,30/06/2026,06/06/2025,"['England', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/keanan-bennetts/profil/spieler/321096,181.0
Mika Schroers,472246,Alem. Aachen,Left Midfield,"                    0
0      Centre-Forward
1  Attacking Midfield",04/02/2002 (23),23,1.81,Germany,€250k,27/08/2025,30/06/2026,10/10/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mika-schroers/profil/spieler/472246,181.0
Jonas Hofmann,7161,Leverkusen,Attacking Midfield,"              0
0  Right Winger",14/07/1992 (33),33,1.76,Germany,€2.00m,05/07/2023,30/06/2027,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jonas-hofmann/profil/spieler/7161,176.0
Lars Stindl,48298,Retired,Attacking Midfield,"                0
0  Second Striker
1  Centre-Forward",26/08/1988 (37),37,1.81,Germany,,,,,['Germany'],Karlsruher SC,01/07/2024,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lars-stindl/profil/spieler/48298,181.0
Conor Noß,520857,MSV Duisburg,Left Winger,"                    0
0  Attacking Midfield
1        Right Winger",01/01/2001 (24),24,1.82,Ireland,€350k,01/07/2025,30/06/2027,06/06/2025,"['Germany', 'Ireland']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/conor-noss/profil/spieler/520857,182.0
Hannes Wolf,321070,New York City,Right Winger,"                    0
0         Left Winger
1  Attacking Midfield",16/04/1999 (26),26,1.79,Austria,€4.50m,31/01/2024,31/12/2027,12/09/2025,['Austria'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/hannes-wolf/profil/spieler/321070,179.0
Patrick Herrmann,32711,Retired,Right Winger,"                0
0  Second Striker
1     Left Winger",12/02/1991 (34),34,1.79,Germany,,,,,['Germany'],Mönchengladbach,01/07/2024,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/patrick-herrmann/profil/spieler/32711,179.0
Marcus Thuram,318528,Inter,Centre-Forward,"             0
0  Left Winger",06/08/1997 (28),28,1.92,France,€75.00m,01/07/2023,30/06/2028,17/06/2025,"['France', 'Guadeloupe', 'Italy']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marcus-thuram/profil/spieler/318528,192.0
Alassane Pléa,167329,PSV,Centre-Forward,"                0
0     Left Winger
1  Second Striker",10/03/1993 (32),32,1.81,France,€5.00m,17/07/2025,30/06/2028,05/06/2025,"['France', 'Mali']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alassane-plea/profil/spieler/167329,181.0
Breel Embolo,237662,Stade Rennais,Centre-Forward,"              0
0  Right Winger",14/02/1997 (28),28,1.87,Switzerland,€12.00m,01/09/2025,30/06/2029,03/06/2025,"['Cameroon', 'Switzerland']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/breel-embolo/profil/spieler/237662,187.0
Kevin Trapp,45672,Paris FC,Goalkeeper,,08/07/1990 (35),35,1.89,Germany,€2.50m,19/08/2025,30/06/2028,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672,189.0
Diant Ramaj,448705,Heidenheim,Goalkeeper,,19/09/2001 (24),24,1.89,Germany,€7.00m,28/07/2025,30/06/2026,16/06/2025,"['Germany', 'Kosovo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/diant-ramaj/profil/spieler/448705,189.0
Jens Grahl,40034,Frankfurt,Goalkeeper,,22/09/1988 (37),37,1.92,Germany,€200k,19/07/2021,30/06/2026,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jens-grahl/profil/spieler/40034,192.0
Jannik Horz,586229,K. Offenbach,Goalkeeper,,14/04/2003 (22),22,1.93,Germany,€100k,01/07/2025,30/06/2027,11/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jannik-horz/profil/spieler/586229,193.0
Matteo Bignetti,629032,Sturm Graz,Goalkeeper,,06/05/2004 (21),21,1.9,Austria,€400k,01/07/2023,30/06/2026,22/09/2025,['Austria'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/matteo-bignetti/profil/spieler/629032,190.0
Evan Ndicka,371149,Roma,Centre-Back,,20/08/1999 (26),26,1.92,Cote d'Ivoire,€30.00m,01/07/2023,30/06/2028,17/06/2025,"['France', ""Cote d'Ivoire""]",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/evan-ndicka/profil/spieler/371149,192.0
Tuta,546213,Al-Duhail SC,Centre-Back,"                    0
0          Right-Back
1  Defensive Midfield",04/07/1999 (26),26,1.85,Brazil,€15.00m,04/08/2025,-,05/06/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/tuta/profil/spieler/546213,185.0
Martin Hinteregger,85789,SGA Sirnitz,Centre-Back,"                0
0       Left-Back
1  Centre-Forward",07/09/1992 (33),33,1.84,Austria,,01/07/2025,-,,['Austria'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/martin-hinteregger/profil/spieler/85789,184.0
Almamy Touré,216181,Without Club,Centre-Back,"                0
0      Right-Back
1  Right Midfield",28/04/1996 (29),29,1.81,Mali,€500k,,,21/10/2025,"['France', 'Mali']",1.FC K'lautern,01/07/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/almamy-toure/profil/spieler/216181,181.0
Danny da Costa,85906,Mainz,Centre-Back,"                0
0      Right-Back
1  Right Midfield",13/07/1993 (32),32,1.87,Germany,€1.50m,01/07/2022,30/06/2026,05/06/2025,"['Angola', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/danny-da-costa/profil/spieler/85906,187.0
Christopher Lenz,159844,F. Düsseldorf,Left-Back,"             0
0  Centre-Back",22/09/1994 (31),31,1.8,Germany,€500k,01/07/2025,30/06/2027,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/christopher-lenz/profil/spieler/159844,180.0
Jan Schröder,610798,Delaware,Left-Back,"                  0
0        Right-Back
1  Central Midfield",15/04/2003 (22),22,1.82,Germany,,01/07/2023,-,,"['Spain', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jan-schroder/profil/spieler/610798,182.0
Timothy Chandler,49723,Frankfurt,Right-Back,"                0
0  Right Midfield
1   Left Midfield",29/03/1990 (35),35,1.87,United States,€350k,01/07/2014,30/06/2026,05/06/2025,"['Germany', 'United States']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/timothy-chandler/profil/spieler/49723,187.0
Erik Durm,93922,SG Rieschweiler,Right-Back,"                0
0       Left-Back
1  Right Midfield",12/05/1992 (33),33,1.83,Germany,,01/07/2024,30/06/2026,,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/erik-durm/profil/spieler/93922,183.0
Kristijan Jakic,374954,Augsburg,Defensive Midfield,"             0
0  Centre-Back
1   Right-Back",14/05/1997 (28),28,1.84,Croatia,€6.50m,01/07/2024,30/06/2028,05/06/2025,['Croatia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/kristijan-jakic/profil/spieler/374954,184.0
Stefan Ilsanker,40074,Koppl,Defensive Midfield,"             0
0  Centre-Back",18/05/1989 (36),36,1.89,Austria,,01/01/2024,-,,['Austria'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/stefan-ilsanker/profil/spieler/40074,189.0
Makoto Hasebe,39259,Retired,Defensive Midfield,"             0
0  Centre-Back
1   Right-Back",18/01/1984 (41),41,1.8,Japan,,,,,['Japan'],Frankfurt,01/07/2024,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/makoto-hasebe/profil/spieler/39259,180.0
Djibril Sow,212723,Sevilla FC,Central Midfield,"                    0
0  Defensive Midfield",06/02/1997 (28),28,1.84,Switzerland,€7.50m,04/08/2023,30/06/2029,09/06/2025,"['Senegal', 'Switzerland']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/djibril-sow/profil/spieler/212723,184.0
Sebastian Rode,44466,Retired,Central Midfield,"                    0
0  Defensive Midfield
1      Right Midfield",11/10/1990 (35),35,1.79,Germany,,,,,['Germany'],Frankfurt,01/07/2024,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sebastian-rode/profil/spieler/44466,179.0
Filip Kostić,161011,Juventus,Left Midfield,"             0
0    Left-Back
1  Left Winger",01/11/1992 (33),33,1.84,Serbia,€3.50m,12/08/2022,30/06/2026,07/10/2025,"['Yugoslavia (Republic)', 'Serbia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/filip-kostic/profil/spieler/161011,184.0
Daichi Kamada,356141,Crystal Palace,Attacking Midfield,"                  0
0    Second Striker
1  Central Midfield",05/08/1996 (29),29,1.8,Japan,€12.00m,01/07/2024,30/06/2026,30/05/2025,['Japan'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/daichi-kamada/profil/spieler/356141,180.0
Ajdin Hrustic,265625,Heracles Almelo,Attacking Midfield,"                  0
0  Central Midfield
1    Right Midfield",05/07/1996 (29),29,1.8,Australia,€600k,28/07/2025,30/06/2026,02/10/2025,"['Bosnia-Herzegovina', 'Australia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ajdin-hrustic/profil/spieler/265625,180.0
Steven Zuber,68033,FC Zürich,Attacking Midfield,"               0
0    Left Winger
1  Left Midfield",17/08/1991 (34),34,1.82,Switzerland,€1.00m,01/01/2025,30/06/2027,02/10/2025,['Switzerland'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/steven-zuber/profil/spieler/68033,182.0
Aymen Barkok,315332,Without Club,Attacking Midfield,"                  0
0  Central Midfield
1    Right Midfield",21/05/1998 (27),27,1.89,Morocco,€450k,,,21/10/2025,"['Germany', 'Morocco']",FC Schalke 04,01/07/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/aymen-barkok/profil/spieler/315332,189.0
Antonio Foti,615036,B. Dortmund II,Attacking Midfield,"              0
0   Left Winger
1  Right Winger",03/11/2003 (22),22,1.8,Cyprus,€400k,01/07/2024,30/06/2026,11/06/2025,"['Cyprus', 'Bulgaria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/antonio-foti/profil/spieler/615036,180.0
Jens Petter Hauge,422355,Bodø/Glimt,Left Winger,"                    0
0        Right Winger
1  Attacking Midfield",12/10/1999 (26),26,1.84,Norway,€4.00m,30/01/2025,31/12/2028,18/06/2025,['Norway'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jens-petter-hauge/profil/spieler/422355,184.0
Amin Younes,96167,FC Schalke 04,Left Winger,"                    0
0  Attacking Midfield
1        Right Winger",06/08/1993 (32),32,1.68,Germany,€300k,01/07/2024,30/06/2026,09/10/2025,"['Germany', 'Lebanon']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/amin-younes/profil/spieler/96167,168.0
Fabio Blanco,648909,Vit. Guimarães,Left Winger,"              0
0  Right Winger",18/02/2004 (21),21,1.73,Spain,€1.00m,01/07/2025,30/06/2029,30/09/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/fabio-blanco/profil/spieler/648909,173.0
Gianluca Schäfer,580277,Alem. Haibach,Left Winger,"                0
0    Right Winger
1  Centre-Forward",27/02/2003 (22),22,1.78,Germany,,01/07/2025,30/06/2026,,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gianluca-schafer/profil/spieler/580277,178.0
Jesper Lindstrøm,513245,Wolfsburg,Right Winger,"                    0
0  Attacking Midfield
1         Left Winger",29/02/2000 (25),25,1.82,Denmark,€12.00m,23/07/2025,30/06/2026,14/10/2025,['Denmark'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jesper-lindstrom/profil/spieler/513245,182.0
Rafael Borré,323831,Internacional,Centre-Forward,"                0
0  Second Striker",15/09/1995 (30),30,1.74,Colombia,€6.00m,05/03/2024,31/12/2028,05/09/2025,['Colombia'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/rafael-borre/profil/spieler/323831,174.0
Sam Lammers,386914,Twente FC,Centre-Forward,,30/04/1997 (28),28,1.91,Netherlands,€3.00m,26/07/2024,30/06/2027,02/10/2025,['Netherlands'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sam-lammers/profil/spieler/386914,191.0
Gonçalo Paciência,181547,Sport Recife,Centre-Forward,,01/08/1994 (31),31,1.84,Portugal,€1.00m,08/01/2025,31/12/2025,06/06/2025,['Portugal'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/goncalo-paciencia/profil/spieler/181547,184.0
Ragnar Ache,416380,1.FC Köln,Centre-Forward,"             0
0  Left Winger",28/07/1998 (27),27,1.83,Germany,€7.00m,01/07/2025,30/06/2029,19/06/2025,"['Ghana', 'Germany']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ragnar-ache/profil/spieler/416380,183.0
Enrique Herrero,741295,Real Madrid C,Centre-Forward,"              0
0   Left Winger
1  Right Winger",28/01/2005 (20),20,1.73,Spain,€150k,01/07/2024,30/06/2027,25/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/enrique-herrero/profil/spieler/741295,173.0
Oliver Baumann,55089,Hoffenheim,Goalkeeper,,02/06/1990 (35),35,1.87,Germany,€3.00m,01/07/2014,30/06/2028,05/06/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/oliver-baumann/profil/spieler/55089,187.0
Philipp Pentke,8246,Without Club,Goalkeeper,,01/05/1985 (40),40,1.91,Germany,€100k,,,21/10/2025,"['Germany', 'East Germany (GDR)']",1.FC Köln,01/07/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/philipp-pentke/profil/spieler/8246,191.0
